priority,image_id,relative_path,ornament_label,candidate_object_group_id,review_reasons,review_status,reviewer_notes
2,img_3b715f833c61256e,dataset_dev/02_ornek/kt047_4.jpg,02_ornek,candidate_b586ba83f1d54b9c,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_b4ccf1867a57adaa,dataset_dev/03_bubnivka_ceramics/b109.jpg,03_bubnivka_ceramics,candidate_727f18495fcd792d,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_4a584ba2ee926b0a,dataset_dev/03_bubnivka_ceramics/b109_2.jpg,03_bubnivka_ceramics,candidate_727f18495fcd792d,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_514d9b1af98af92a,dataset_dev/03_bubnivka_ceramics/b109_3.jpg,03_bubnivka_ceramics,candidate_727f18495fcd792d,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_5caa8825b2a31776,dataset_dev/03_bubnivka_ceramics/b109_4.jpg,03_bubnivka_ceramics,candidate_727f18495fcd792d,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_0a3830439765bcf1,dataset_dev/03_bubnivka_ceramics/b123.jpg,03_bubnivka_ceramics,candidate_124ee00b1a9e5caa,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_f9cc3aa9918ce171,dataset_dev/03_bubnivka_ceramics/b206.jpg,03_bubnivka_ceramics,candidate_c3c8e9fc49748005,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_a7eb0297b535676e,dataset_dev/03_bubnivka_ceramics/b206_2.jpg,03_bubnivka_ceramics,candidate_c3c8e9fc49748005,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_16626c6cdaf572ec,dataset_dev/03_bubnivka_ceramics/b236.jpg,03_bubnivka_ceramics,candidate_85cb33d8b12a3a8d,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_271ef815035ccb1e,dataset_dev/03_bubnivka_ceramics/b236_2.jpg,03_bubnivka_ceramics,candidate_85cb33d8b12a3a8d,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_3a28fcd4939bea31,dataset_dev/03_bubnivka_ceramics/b237.jpg,03_bubnivka_ceramics,candidate_0fa9deac69a4d977,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_591815414d87bfcd,dataset_dev/03_bubnivka_ceramics/b237_2.jpg,03_bubnivka_ceramics,candidate_0fa9deac69a4d977,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_f57d2a035e0e7e73,dataset_dev/03_bubnivka_ceramics/b238.jpg,03_bubnivka_ceramics,candidate_e74f03a225b877fa,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_65847e8071f3f242,dataset_dev/03_bubnivka_ceramics/b238_2.jpg,03_bubnivka_ceramics,candidate_e74f03a225b877fa,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_a5a9d42159f19a42,dataset_dev/03_bubnivka_ceramics/b239.jpg,03_bubnivka_ceramics,candidate_4b3a3e2593700b53,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_198c35968dd81cc2,dataset_dev/03_bubnivka_ceramics/b239_2.jpg,03_bubnivka_ceramics,candidate_4b3a3e2593700b53,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_0c01474cb95ab6e5,dataset_dev/03_bubnivka_ceramics/b240.jpg,03_bubnivka_ceramics,candidate_99f0ac77dbf4f5b8,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_f89b50d021c32e3f,dataset_dev/03_bubnivka_ceramics/b240_2.jpg,03_bubnivka_ceramics,candidate_99f0ac77dbf4f5b8,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_cd7f51e8d7411f4e,dataset_dev/03_bubnivka_ceramics/b279.jpg,03_bubnivka_ceramics,candidate_124ee00b1a9e5caa,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_201ea327ecbda98b,dataset_dev/05_kosiv_ceramics/k026.jpg,05_kosiv_ceramics,candidate_aac6e0809d3aa463,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_d94560ac59a4f026,dataset_dev/05_kosiv_ceramics/k028.jpg,05_kosiv_ceramics,candidate_ea2f88ac64200912,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_712c1c98a143eb40,dataset_dev/05_kosiv_ceramics/k029.jpg,05_kosiv_ceramics,candidate_6e898f0616320d71,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_35a0eb48838172f1,dataset_dev/05_kosiv_ceramics/k030.jpg,05_kosiv_ceramics,candidate_672e44c2642bca79,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_b6d4993a947d934b,dataset_dev/05_kosiv_ceramics/k031.jpg,05_kosiv_ceramics,candidate_6ed6ae004d2a1200,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_ddc67032f41ea357,dataset_dev/05_kosiv_ceramics/k032.jpg,05_kosiv_ceramics,candidate_0a70504bb4128482,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_ff407e2cdad41c6e,dataset_dev/05_kosiv_ceramics/k033.jpg,05_kosiv_ceramics,candidate_e3d9246a4ff68504,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_7194ca574b05eba0,dataset_dev/05_kosiv_ceramics/k034.jpg,05_kosiv_ceramics,candidate_132a3107f4132990,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_58771329921d7c49,dataset_dev/05_kosiv_ceramics/k068.jpg,05_kosiv_ceramics,candidate_8a291dab2ac434ae,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_db09ffea42a2a4bd,dataset_dev/05_kosiv_ceramics/k092.jpg,05_kosiv_ceramics,candidate_8a291dab2ac434ae,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_cbf142756cb28968,dataset_dev/05_kosiv_ceramics/k094.jpg,05_kosiv_ceramics,candidate_6a156d715e98176a,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_0623d1ee007f4068,dataset_dev/05_kosiv_ceramics/k141.jpg,05_kosiv_ceramics,candidate_13051fbe1df926b3,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_512b36ff6c02dcc7,dataset_dev/05_kosiv_ceramics/k141_2.jpg,05_kosiv_ceramics,candidate_13051fbe1df926b3,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_4a8c05837f8ce520,dataset_dev/05_kosiv_ceramics/k172.jpg,05_kosiv_ceramics,candidate_ea1e7d6116956493,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_0127c4ff1f3b2432,dataset_dev/05_kosiv_ceramics/k173.jpg,05_kosiv_ceramics,candidate_4d25a6d10ab1ba71,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_0ac2aec1a477479e,dataset_dev/05_kosiv_ceramics/k204.jpg,05_kosiv_ceramics,candidate_8d313e622528ee02,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_6f21628d5bf64553,dataset_dev/05_kosiv_ceramics/k210.jpg,05_kosiv_ceramics,candidate_8a291dab2ac434ae,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_28a79cb1193d5eff,dataset_dev/05_kosiv_ceramics/k211.jpg,05_kosiv_ceramics,candidate_6a156d715e98176a,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_00a178921d2d9ac8,dataset_dev/05_kosiv_ceramics/k272.jpg,05_kosiv_ceramics,candidate_0a70504bb4128482,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_0b07ed7362490d59,dataset_dev/05_kosiv_ceramics/k277.jpg,05_kosiv_ceramics,candidate_132a3107f4132990,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_63ad31e348a09e7c,dataset_dev/05_kosiv_ceramics/k278.jpg,05_kosiv_ceramics,candidate_e3d9246a4ff68504,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_54f74f84fb6d7d6e,dataset_dev/05_kosiv_ceramics/k280.jpg,05_kosiv_ceramics,candidate_aac6e0809d3aa463,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_f3bd804b0ce7e404,dataset_dev/05_kosiv_ceramics/k284.jpg,05_kosiv_ceramics,candidate_ea2f88ac64200912,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_a4c28888dc692842,dataset_dev/05_kosiv_ceramics/k287.jpg,05_kosiv_ceramics,candidate_6e898f0616320d71,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_04adf369cb871b48,dataset_dev/05_kosiv_ceramics/k288.jpg,05_kosiv_ceramics,candidate_6ed6ae004d2a1200,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_639a4270b46b1fad,dataset_dev/05_kosiv_ceramics/k289.jpg,05_kosiv_ceramics,candidate_672e44c2642bca79,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_f11164f3ada473c0,dataset_dev/05_kosiv_ceramics/k294.jpg,05_kosiv_ceramics,candidate_8d313e622528ee02,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_dd982b917cdab6b5,dataset_dev/05_kosiv_ceramics/k315.jpg,05_kosiv_ceramics,candidate_ea1e7d6116956493,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_e18e4deb51d19aaa,dataset_dev/05_kosiv_ceramics/k316.jpg,05_kosiv_ceramics,candidate_4d25a6d10ab1ba71,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_638bedb9409ba214,dataset_test/01_opishnyan_ceramics/o024_1.jpg,01_opishnyan_ceramics,candidate_767cdb7b28578390,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_f5dae1bca6661bb1,dataset_test/01_opishnyan_ceramics/o024_2.jpg,01_opishnyan_ceramics,candidate_767cdb7b28578390,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_b881fe92ae5cb695,dataset_test/01_opishnyan_ceramics/o024_3.jpg,01_opishnyan_ceramics,candidate_767cdb7b28578390,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_0c129749e1a5b961,dataset_test/01_opishnyan_ceramics/o028_1.jpg,01_opishnyan_ceramics,candidate_2bbcc143de8cb6a0,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_995c38533dc7bb6d,dataset_test/01_opishnyan_ceramics/o028_2.jpg,01_opishnyan_ceramics,candidate_2bbcc143de8cb6a0,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_2faa6a85b82310fb,dataset_test/01_opishnyan_ceramics/o039_1.jpg,01_opishnyan_ceramics,candidate_23c0f30c616a73a1,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_be0e63c585b42472,dataset_test/01_opishnyan_ceramics/o039_2.jpg,01_opishnyan_ceramics,candidate_23c0f30c616a73a1,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_014f671a94192289,dataset_test/01_opishnyan_ceramics/o078.jpg,01_opishnyan_ceramics,candidate_7fc53dbf666c7c09,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_3931a66272619888,dataset_test/01_opishnyan_ceramics/o201.jpg,01_opishnyan_ceramics,candidate_7fc53dbf666c7c09,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_85311ecf06eb0949,dataset_test/01_opishnyan_ceramics/o228_1.jpg,01_opishnyan_ceramics,candidate_44d9784c4c706e9d,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_60fff2740afd3bb5,dataset_test/01_opishnyan_ceramics/o228_2.jpg,01_opishnyan_ceramics,candidate_44d9784c4c706e9d,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_fbb86b48bfc1cd62,dataset_test/01_opishnyan_ceramics/o228_3.jpg,01_opishnyan_ceramics,candidate_44d9784c4c706e9d,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_82018e81a9aa850d,dataset_test/01_opishnyan_ceramics/o228_4.jpg,01_opishnyan_ceramics,candidate_44d9784c4c706e9d,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_fb98c98a8ff5ff97,dataset_test/01_opishnyan_ceramics/o229_1.jpg,01_opishnyan_ceramics,candidate_ea9647405c96ee70,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_c3416c4b518d2bce,dataset_test/01_opishnyan_ceramics/o229_2.jpg,01_opishnyan_ceramics,candidate_ea9647405c96ee70,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_866211f3cf80f5d0,dataset_test/01_opishnyan_ceramics/o229_3.jpg,01_opishnyan_ceramics,candidate_ea9647405c96ee70,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_2d02a902971b8400,dataset_test/01_opishnyan_ceramics/o229_4.jpg,01_opishnyan_ceramics,candidate_ea9647405c96ee70,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_a8e8398b8c9d0bf4,dataset_test/01_opishnyan_ceramics/o229_5.jpg,01_opishnyan_ceramics,candidate_ea9647405c96ee70,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_f756d5e1935a5a56,dataset_test/01_opishnyan_ceramics/o230_1.jpg,01_opishnyan_ceramics,candidate_7769a9ec341b81f3,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_424b0689aefbf984,dataset_test/01_opishnyan_ceramics/o230_2.jpg,01_opishnyan_ceramics,candidate_7769a9ec341b81f3,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_15ee71cdaf6cbba8,dataset_test/01_opishnyan_ceramics/o230_3.jpg,01_opishnyan_ceramics,candidate_7769a9ec341b81f3,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_b855be323173bbf6,dataset_test/01_opishnyan_ceramics/o230_4.jpg,01_opishnyan_ceramics,candidate_7769a9ec341b81f3,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_78030108dba3b7fd,dataset_test/01_opishnyan_ceramics/o231_1.jpg,01_opishnyan_ceramics,candidate_02442b324cfa03bd,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_6a9adccdcaa22262,dataset_test/01_opishnyan_ceramics/o231_2.jpg,01_opishnyan_ceramics,candidate_02442b324cfa03bd,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_1543c27459671cfe,dataset_test/01_opishnyan_ceramics/o231_3.jpg,01_opishnyan_ceramics,candidate_02442b324cfa03bd,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_97fb0ef67c57b8e0,dataset_test/01_opishnyan_ceramics/o231_4.jpg,01_opishnyan_ceramics,candidate_02442b324cfa03bd,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_dd0828da8ee534b7,dataset_test/01_opishnyan_ceramics/o231_5.jpg,01_opishnyan_ceramics,candidate_02442b324cfa03bd,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_50a396d22d841b8d,dataset_test/01_opishnyan_ceramics/o231_6.jpg,01_opishnyan_ceramics,candidate_02442b324cfa03bd,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_33d6949a32dce1ef,dataset_test/01_opishnyan_ceramics/o231_7.jpg,01_opishnyan_ceramics,candidate_02442b324cfa03bd,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_4783f39952692d0e,dataset_test/01_opishnyan_ceramics/o232_1.jpg,01_opishnyan_ceramics,candidate_69d4c94ccdd24c01,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_f8a3ae5f1450dece,dataset_test/01_opishnyan_ceramics/o232_2.jpg,01_opishnyan_ceramics,candidate_69d4c94ccdd24c01,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_cc126686ffc3fe4a,dataset_test/01_opishnyan_ceramics/o232_3.jpg,01_opishnyan_ceramics,candidate_69d4c94ccdd24c01,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_fc53f3ee5d6198d7,dataset_test/01_opishnyan_ceramics/o232_4.jpg,01_opishnyan_ceramics,candidate_69d4c94ccdd24c01,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_eadfcf530bf760fc,dataset_test/01_opishnyan_ceramics/o232_5.jpg,01_opishnyan_ceramics,candidate_69d4c94ccdd24c01,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_f137ca4dbe240c72,dataset_test/01_opishnyan_ceramics/o232_6.jpg,01_opishnyan_ceramics,candidate_69d4c94ccdd24c01,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_d991ce9ab914e668,dataset_test/01_opishnyan_ceramics/o232_7.jpg,01_opishnyan_ceramics,candidate_69d4c94ccdd24c01,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_546eb3ea49467690,dataset_test/01_opishnyan_ceramics/o232_8.jpg,01_opishnyan_ceramics,candidate_69d4c94ccdd24c01,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_e230a92e1c340786,dataset_test/01_opishnyan_ceramics/o233_1.jpg,01_opishnyan_ceramics,candidate_cdde419a5c9892e2,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_bf2568cb2be8d7de,dataset_test/01_opishnyan_ceramics/o233_2.jpg,01_opishnyan_ceramics,candidate_cdde419a5c9892e2,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_e8127fb81bd27fec,dataset_test/01_opishnyan_ceramics/o233_3.jpg,01_opishnyan_ceramics,candidate_cdde419a5c9892e2,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_b7e0b2ede17d36e7,dataset_test/01_opishnyan_ceramics/o235_1.jpg,01_opishnyan_ceramics,candidate_079a1e48abc2782b,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_0073e7843cacc5ea,dataset_test/01_opishnyan_ceramics/o235_2.jpg,01_opishnyan_ceramics,candidate_079a1e48abc2782b,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_32a414b9e34e09e4,dataset_test/01_opishnyan_ceramics/o235_3.jpg,01_opishnyan_ceramics,candidate_079a1e48abc2782b,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_28c1918ca97d1115,dataset_test/01_opishnyan_ceramics/o235_4.jpg,01_opishnyan_ceramics,candidate_079a1e48abc2782b,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_caa40d4251d63e80,dataset_test/01_opishnyan_ceramics/o235_5.jpg,01_opishnyan_ceramics,candidate_079a1e48abc2782b,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_536eca24f8d35a34,dataset_test/01_opishnyan_ceramics/o236_1.jpg,01_opishnyan_ceramics,candidate_17923b1acc849d8c,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_8ef8f15220cb71f2,dataset_test/01_opishnyan_ceramics/o236_2.jpg,01_opishnyan_ceramics,candidate_17923b1acc849d8c,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_ae80dc127da457bb,dataset_test/01_opishnyan_ceramics/o236_3.jpg,01_opishnyan_ceramics,candidate_17923b1acc849d8c,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_61a6858fa49e6e18,dataset_test/01_opishnyan_ceramics/o236_4.jpg,01_opishnyan_ceramics,candidate_17923b1acc849d8c,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_dd839aa9664e10d1,dataset_test/01_opishnyan_ceramics/o236_5.jpg,01_opishnyan_ceramics,candidate_17923b1acc849d8c,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_1e033e767348e35d,dataset_test/01_opishnyan_ceramics/o237_1.jpg,01_opishnyan_ceramics,candidate_11b7c3ca7496f28c,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_9b70353b6ec9307e,dataset_test/01_opishnyan_ceramics/o237_2.jpg,01_opishnyan_ceramics,candidate_11b7c3ca7496f28c,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_1dee0a163255c260,dataset_test/01_opishnyan_ceramics/o237_3.jpg,01_opishnyan_ceramics,candidate_11b7c3ca7496f28c,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_8e4e2df20591c6c2,dataset_test/01_opishnyan_ceramics/o237_4.jpg,01_opishnyan_ceramics,candidate_11b7c3ca7496f28c,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_522edcd776a0834e,dataset_test/01_opishnyan_ceramics/o237_5.jpg,01_opishnyan_ceramics,candidate_11b7c3ca7496f28c,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_016ad741c5ec6aee,dataset_test/01_opishnyan_ceramics/o248_1.jpg,01_opishnyan_ceramics,candidate_fef5dd84a5d7ad7b,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_16adda10446f0f8e,dataset_test/01_opishnyan_ceramics/o248_2.jpg,01_opishnyan_ceramics,candidate_fef5dd84a5d7ad7b,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_c1f5897b897625cd,dataset_test/01_opishnyan_ceramics/o264_1.jpg,01_opishnyan_ceramics,candidate_11465b66dcd8a267,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_ee917848c0e2ac85,dataset_test/01_opishnyan_ceramics/o264_2.jpg,01_opishnyan_ceramics,candidate_11465b66dcd8a267,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_56cba7ae17031ba8,dataset_test/01_opishnyan_ceramics/o286_2.jpg,01_opishnyan_ceramics,candidate_8fa5762260949e5a,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_bad71dee8ab659a6,dataset_test/01_opishnyan_ceramics/o292.jpg,01_opishnyan_ceramics,candidate_241837282bf9d712,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_1e2d829fb4be622d,dataset_test/01_opishnyan_ceramics/o292_2.jpg,01_opishnyan_ceramics,candidate_241837282bf9d712,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_7ce59b9e881e2c58,dataset_test/01_opishnyan_ceramics/o308_1.jpg,01_opishnyan_ceramics,candidate_e0ce6ce25b41ec05,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_9580e860d4b311cc,dataset_test/01_opishnyan_ceramics/o308_2.jpg,01_opishnyan_ceramics,candidate_e0ce6ce25b41ec05,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
2,img_3ce592ed41633390,dataset_test/01_opishnyan_ceramics/o312_1.jpg,01_opishnyan_ceramics,candidate_b9ec279e8c2947d5,duplicate_or_group_candidate;confirm_object_group;assign_object_type;review_motif_visibility;record_provenance;record_license,pending,
