left_image_id,right_image_id,left_path,right_path,left_split,right_split,left_label,right_label,same_split,same_label,candidate_reasons,dhash_distance,ahash_distance,aspect_ratio_delta,filename_family
img_167353db1dfd711a,img_55bef1527e3da779,dataset_dev/01_opishnyan_ceramics/o339_1.jpeg,dataset_dev/01_opishnyan_ceramics/o339_3.jpeg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o339
img_167353db1dfd711a,img_a6b47b9dcf170bdb,dataset_dev/01_opishnyan_ceramics/o339_1.jpeg,dataset_dev/01_opishnyan_ceramics/o339_2.jpeg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o339
img_16cd80834f899481,img_380bccfc3701715d,dataset_dev/01_opishnyan_ceramics/o377_1.jpg,dataset_dev/01_opishnyan_ceramics/o272.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,perceptual_review,3,1,0.0,
img_16cd80834f899481,img_ac33dd3db98a540d,dataset_dev/01_opishnyan_ceramics/o377_1.jpg,dataset_dev/01_opishnyan_ceramics/o273.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,perceptual_review,4,2,0.0,
img_1832eab2ee2f6890,img_4138ddd251940fe0,dataset_dev/01_opishnyan_ceramics/o315_2.jpg,dataset_dev/01_opishnyan_ceramics/o315_1.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o315
img_184565012f5c7981,img_2ec1a27617fae637,dataset_dev/01_opishnyan_ceramics/o243_7.jpg,dataset_dev/01_opishnyan_ceramics/o243_9.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o243
img_184565012f5c7981,img_663ec2166ae0dfba,dataset_dev/01_opishnyan_ceramics/o243_7.jpg,dataset_dev/01_opishnyan_ceramics/o243_5.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o243
img_184565012f5c7981,img_8089ced9edc75267,dataset_dev/01_opishnyan_ceramics/o243_7.jpg,dataset_dev/01_opishnyan_ceramics/o243_1.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o243
img_184565012f5c7981,img_b084220fc3fbdd26,dataset_dev/01_opishnyan_ceramics/o243_7.jpg,dataset_dev/01_opishnyan_ceramics/o243_3.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o243
img_184565012f5c7981,img_bd929df3fe7d5fbd,dataset_dev/01_opishnyan_ceramics/o243_7.jpg,dataset_dev/01_opishnyan_ceramics/o243_2.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o243
img_184565012f5c7981,img_d382e6f75f0a4dd9,dataset_dev/01_opishnyan_ceramics/o243_7.jpg,dataset_dev/01_opishnyan_ceramics/o243_4.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o243
img_184565012f5c7981,img_da84406d4e652347,dataset_dev/01_opishnyan_ceramics/o243_7.jpg,dataset_dev/01_opishnyan_ceramics/o243_6.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o243
img_198c35968dd81cc2,img_a5a9d42159f19a42,dataset_dev/03_bubnivka_ceramics/b239_2.jpg,dataset_dev/03_bubnivka_ceramics/b239.jpg,dataset_dev,dataset_dev,03_bubnivka_ceramics,03_bubnivka_ceramics,True,True,filename_family,,,,03_bubnivka_ceramics/b239
img_1a0d183cb8c5aded,img_7c2c910fab25cee0,dataset_dev/01_opishnyan_ceramics/o269_1.jpg,dataset_dev/01_opishnyan_ceramics/o269_2.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o269
img_1a35135b0621eef1,img_37ea966a64fa8900,dataset_dev/02_ornek/kt003_1.jpg,dataset_dev/02_ornek/kt003_3.jpg,dataset_dev,dataset_dev,02_ornek,02_ornek,True,True,filename_family,,,,02_ornek/kt003
img_1a35135b0621eef1,img_b8b74c3abbf3ac4c,dataset_dev/02_ornek/kt003_1.jpg,dataset_dev/02_ornek/kt003_2.jpg,dataset_dev,dataset_dev,02_ornek,02_ornek,True,True,filename_family,,,,02_ornek/kt003
img_1bda9aa0c6417235,img_4b4819eb3477e515,dataset_dev/01_opishnyan_ceramics/o282_2.jpg,dataset_dev/01_opishnyan_ceramics/o282_1.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o282
img_1ca800c5dd944f9c,img_709522d78bd07f33,dataset_dev/01_opishnyan_ceramics/o288_5.jpg,dataset_dev/01_opishnyan_ceramics/o288_4.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o288
img_1ca800c5dd944f9c,img_b4304d10ee5692ca,dataset_dev/01_opishnyan_ceramics/o288_5.jpg,dataset_dev/01_opishnyan_ceramics/o288_7.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o288
img_1ca800c5dd944f9c,img_d899a331cd4090b7,dataset_dev/01_opishnyan_ceramics/o288_5.jpg,dataset_dev/01_opishnyan_ceramics/o288_3.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o288
img_1ca800c5dd944f9c,img_e831a02d41831a36,dataset_dev/01_opishnyan_ceramics/o288_5.jpg,dataset_dev/01_opishnyan_ceramics/o288_6.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o288
img_1ca800c5dd944f9c,img_f542281929b8c4b2,dataset_dev/01_opishnyan_ceramics/o288_5.jpg,dataset_dev/01_opishnyan_ceramics/o288_1.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o288
img_1dee0a163255c260,img_1e033e767348e35d,dataset_test/01_opishnyan_ceramics/o237_3.jpg,dataset_test/01_opishnyan_ceramics/o237_1.jpg,dataset_test,dataset_test,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o237
img_1dee0a163255c260,img_522edcd776a0834e,dataset_test/01_opishnyan_ceramics/o237_3.jpg,dataset_test/01_opishnyan_ceramics/o237_5.jpg,dataset_test,dataset_test,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o237
img_1dee0a163255c260,img_8e4e2df20591c6c2,dataset_test/01_opishnyan_ceramics/o237_3.jpg,dataset_test/01_opishnyan_ceramics/o237_4.jpg,dataset_test,dataset_test,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o237
img_1dee0a163255c260,img_9b70353b6ec9307e,dataset_test/01_opishnyan_ceramics/o237_3.jpg,dataset_test/01_opishnyan_ceramics/o237_2.jpg,dataset_test,dataset_test,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o237
img_1e033e767348e35d,img_522edcd776a0834e,dataset_test/01_opishnyan_ceramics/o237_1.jpg,dataset_test/01_opishnyan_ceramics/o237_5.jpg,dataset_test,dataset_test,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o237
img_1e033e767348e35d,img_8e4e2df20591c6c2,dataset_test/01_opishnyan_ceramics/o237_1.jpg,dataset_test/01_opishnyan_ceramics/o237_4.jpg,dataset_test,dataset_test,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o237
img_1e033e767348e35d,img_9b70353b6ec9307e,dataset_test/01_opishnyan_ceramics/o237_1.jpg,dataset_test/01_opishnyan_ceramics/o237_2.jpg,dataset_test,dataset_test,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o237
img_1e2d829fb4be622d,img_bad71dee8ab659a6,dataset_test/01_opishnyan_ceramics/o292_2.jpg,dataset_test/01_opishnyan_ceramics/o292.jpg,dataset_test,dataset_test,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o292
img_1f30e05f8e6332dd,img_c2473c2527789249,dataset_dev/01_opishnyan_ceramics/o025_3.jpg,dataset_dev/01_opishnyan_ceramics/o025_2.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o025
img_1f30e05f8e6332dd,img_eb051631a2cba71b,dataset_dev/01_opishnyan_ceramics/o025_3.jpg,dataset_dev/01_opishnyan_ceramics/o025_1.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o025
img_201ea327ecbda98b,img_54f74f84fb6d7d6e,dataset_dev/05_kosiv_ceramics/k026.jpg,dataset_dev/05_kosiv_ceramics/k280.jpg,dataset_dev,dataset_dev,05_kosiv_ceramics,05_kosiv_ceramics,True,True,perceptual_review,0,0,0.0,
img_20f4288c86570678,img_8aa892afda1b357d,dataset_dev/01_opishnyan_ceramics/o306_2.jpg,dataset_dev/01_opishnyan_ceramics/o305_1.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,perceptual_review,2,1,0.0,
img_20f4288c86570678,img_a353587fd41ba094,dataset_dev/01_opishnyan_ceramics/o306_2.jpg,dataset_dev/01_opishnyan_ceramics/o306_3.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o306
img_20f4288c86570678,img_ad2f0b536922b793,dataset_dev/01_opishnyan_ceramics/o306_2.jpg,dataset_dev/01_opishnyan_ceramics/o306_1.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family;perceptual_review,2,1,0.0,01_opishnyan_ceramics/o306
img_20f4288c86570678,img_cd5089cc37f81ddf,dataset_dev/01_opishnyan_ceramics/o306_2.jpg,dataset_dev/01_opishnyan_ceramics/o305_2.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,perceptual_review,3,3,0.0,
img_21379ee2dc031ca9,img_e377cd845bc8f23b,dataset_test/01_opishnyan_ceramics/o380_4.jpg,dataset_dev/01_opishnyan_ceramics/o380_2.jpg,dataset_test,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,False,True,filename_family,,,,01_opishnyan_ceramics/o380
img_21379ee2dc031ca9,img_fd4693a6cc75206d,dataset_test/01_opishnyan_ceramics/o380_4.jpg,dataset_dev/01_opishnyan_ceramics/o380_1.jpg,dataset_test,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,False,True,filename_family,,,,01_opishnyan_ceramics/o380
img_21ca6d7a68406cca,img_34cff7c7984e47c1,dataset_dev/01_opishnyan_ceramics/o366_1.jpg,dataset_dev/01_opishnyan_ceramics/o369_2.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,perceptual_review,3,3,0.0,
img_21ca6d7a68406cca,img_dff895e8b381565c,dataset_dev/01_opishnyan_ceramics/o366_1.jpg,dataset_dev/01_opishnyan_ceramics/o366_2.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o366
img_21ca6d7a68406cca,img_e19d78d4fc7d3ac9,dataset_dev/01_opishnyan_ceramics/o366_1.jpg,dataset_dev/01_opishnyan_ceramics/o364_2.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,perceptual_review,3,3,0.0,
img_231063c0263d19b6,img_2c599cfb010f963b,dataset_dev/01_opishnyan_ceramics/o225_5.jpg,dataset_dev/01_opishnyan_ceramics/o225_1.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o225
img_231063c0263d19b6,img_c931c12f2e45482d,dataset_dev/01_opishnyan_ceramics/o225_5.jpg,dataset_dev/01_opishnyan_ceramics/o225_3.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o225
img_231063c0263d19b6,img_d1a50795c5b311a4,dataset_dev/01_opishnyan_ceramics/o225_5.jpg,dataset_dev/01_opishnyan_ceramics/o225_2.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o225
img_231063c0263d19b6,img_e0cf70229117116e,dataset_dev/01_opishnyan_ceramics/o225_5.jpg,dataset_test/01_opishnyan_ceramics/o225_4.jpg,dataset_dev,dataset_test,01_opishnyan_ceramics,01_opishnyan_ceramics,False,True,filename_family,,,,01_opishnyan_ceramics/o225
img_2854c2b617caa23e,img_35ee4fc7cced07a4,dataset_dev/01_opishnyan_ceramics/o310_2.jpg,dataset_dev/01_opishnyan_ceramics/o310_1.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o310
img_28a79cb1193d5eff,img_cbf142756cb28968,dataset_dev/05_kosiv_ceramics/k211.jpg,dataset_dev/05_kosiv_ceramics/k094.jpg,dataset_dev,dataset_dev,05_kosiv_ceramics,05_kosiv_ceramics,True,True,perceptual_review,2,0,0.0,
img_28c1918ca97d1115,img_32a414b9e34e09e4,dataset_test/01_opishnyan_ceramics/o235_4.jpg,dataset_test/01_opishnyan_ceramics/o235_3.jpg,dataset_test,dataset_test,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o235
img_28c1918ca97d1115,img_b7e0b2ede17d36e7,dataset_test/01_opishnyan_ceramics/o235_4.jpg,dataset_test/01_opishnyan_ceramics/o235_1.jpg,dataset_test,dataset_test,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o235
img_28c1918ca97d1115,img_caa40d4251d63e80,dataset_test/01_opishnyan_ceramics/o235_4.jpg,dataset_test/01_opishnyan_ceramics/o235_5.jpg,dataset_test,dataset_test,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o235
img_295ae82551ac46e5,img_50bb507662906a8a,dataset_test/01_opishnyan_ceramics/o337_1.jpg,dataset_test/01_opishnyan_ceramics/o337_2.jpg,dataset_test,dataset_test,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o337
img_295ae82551ac46e5,img_734752b738511b0d,dataset_test/01_opishnyan_ceramics/o337_1.jpg,dataset_test/01_opishnyan_ceramics/o337_3.jpg,dataset_test,dataset_test,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o337
img_2960b120c1061863,img_e228a82b01727a0f,dataset_dev/01_opishnyan_ceramics/o168_2.jpg,dataset_dev/01_opishnyan_ceramics/o168_1.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o168
img_2a0b3912d3767f56,img_97a348c31caf8582,dataset_dev/01_opishnyan_ceramics/o331_1.jpeg,dataset_dev/01_opishnyan_ceramics/o331_2.jpeg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o331
img_2b60864c8acbd2ed,img_3ee3eeef60f72437,dataset_dev/01_opishnyan_ceramics/o238_3.jpg,dataset_dev/01_opishnyan_ceramics/o238_5.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o238
img_2b60864c8acbd2ed,img_b6c8a1f25fcff781,dataset_dev/01_opishnyan_ceramics/o238_3.jpg,dataset_dev/01_opishnyan_ceramics/o238_2.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o238
img_2b60864c8acbd2ed,img_cb94defd98ea0ecf,dataset_dev/01_opishnyan_ceramics/o238_3.jpg,dataset_dev/01_opishnyan_ceramics/o238_1.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o238
img_2b9ab68e2321d4eb,img_a41f538eaa3ca4fd,dataset_dev/01_opishnyan_ceramics/o375_2.jpg,dataset_test/01_opishnyan_ceramics/o375_1.jpg,dataset_dev,dataset_test,01_opishnyan_ceramics,01_opishnyan_ceramics,False,True,filename_family,,,,01_opishnyan_ceramics/o375
img_2b9ab68e2321d4eb,img_c00c4c06be6cc2d0,dataset_dev/01_opishnyan_ceramics/o375_2.jpg,dataset_test/01_opishnyan_ceramics/o375_4.jpg,dataset_dev,dataset_test,01_opishnyan_ceramics,01_opishnyan_ceramics,False,True,filename_family,,,,01_opishnyan_ceramics/o375
img_2b9ab68e2321d4eb,img_d0833ac497c47d30,dataset_dev/01_opishnyan_ceramics/o375_2.jpg,dataset_test/01_opishnyan_ceramics/o375_3.jpg,dataset_dev,dataset_test,01_opishnyan_ceramics,01_opishnyan_ceramics,False,True,filename_family,,,,01_opishnyan_ceramics/o375
img_2c599cfb010f963b,img_c931c12f2e45482d,dataset_dev/01_opishnyan_ceramics/o225_1.jpg,dataset_dev/01_opishnyan_ceramics/o225_3.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o225
img_2c599cfb010f963b,img_d1a50795c5b311a4,dataset_dev/01_opishnyan_ceramics/o225_1.jpg,dataset_dev/01_opishnyan_ceramics/o225_2.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o225
img_2c599cfb010f963b,img_e0cf70229117116e,dataset_dev/01_opishnyan_ceramics/o225_1.jpg,dataset_test/01_opishnyan_ceramics/o225_4.jpg,dataset_dev,dataset_test,01_opishnyan_ceramics,01_opishnyan_ceramics,False,True,filename_family,,,,01_opishnyan_ceramics/o225
img_2d02a902971b8400,img_866211f3cf80f5d0,dataset_test/01_opishnyan_ceramics/o229_4.jpg,dataset_test/01_opishnyan_ceramics/o229_3.jpg,dataset_test,dataset_test,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o229
img_2d02a902971b8400,img_a8e8398b8c9d0bf4,dataset_test/01_opishnyan_ceramics/o229_4.jpg,dataset_test/01_opishnyan_ceramics/o229_5.jpg,dataset_test,dataset_test,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o229
img_2d02a902971b8400,img_c3416c4b518d2bce,dataset_test/01_opishnyan_ceramics/o229_4.jpg,dataset_test/01_opishnyan_ceramics/o229_2.jpg,dataset_test,dataset_test,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o229
img_2d02a902971b8400,img_fb98c98a8ff5ff97,dataset_test/01_opishnyan_ceramics/o229_4.jpg,dataset_test/01_opishnyan_ceramics/o229_1.jpg,dataset_test,dataset_test,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o229
img_2d252c9c994054a0,img_a28b7237c001dcf5,dataset_dev/01_opishnyan_ceramics/o251_1.jpg,dataset_dev/01_opishnyan_ceramics/o251_4.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,exact_duplicate;filename_family;perceptual_review,0,0,0.0,01_opishnyan_ceramics/o251
img_2d252c9c994054a0,img_ca32b20a9cb88bbd,dataset_dev/01_opishnyan_ceramics/o251_1.jpg,dataset_dev/01_opishnyan_ceramics/o251_2.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o251
img_2d6d81449e0fe606,img_7b9a7fe90a891e34,dataset_dev/01_opishnyan_ceramics/o250_4.jpeg,dataset_dev/01_opishnyan_ceramics/o250_3.jpeg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o250
img_2d6d81449e0fe606,img_a200973fcd06472b,dataset_dev/01_opishnyan_ceramics/o250_4.jpeg,dataset_dev/01_opishnyan_ceramics/o250_1.jpeg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o250
img_2d6d81449e0fe606,img_a72f997d7f89b7c6,dataset_dev/01_opishnyan_ceramics/o250_4.jpeg,dataset_dev/01_opishnyan_ceramics/o250_6.jpeg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o250
img_2d6d81449e0fe606,img_e7105b4870c7826c,dataset_dev/01_opishnyan_ceramics/o250_4.jpeg,dataset_dev/01_opishnyan_ceramics/o250_2.jpeg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o250
img_2ec1a27617fae637,img_663ec2166ae0dfba,dataset_dev/01_opishnyan_ceramics/o243_9.jpg,dataset_dev/01_opishnyan_ceramics/o243_5.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o243
img_2ec1a27617fae637,img_8089ced9edc75267,dataset_dev/01_opishnyan_ceramics/o243_9.jpg,dataset_dev/01_opishnyan_ceramics/o243_1.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o243
img_2ec1a27617fae637,img_b084220fc3fbdd26,dataset_dev/01_opishnyan_ceramics/o243_9.jpg,dataset_dev/01_opishnyan_ceramics/o243_3.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o243
img_2ec1a27617fae637,img_bd929df3fe7d5fbd,dataset_dev/01_opishnyan_ceramics/o243_9.jpg,dataset_dev/01_opishnyan_ceramics/o243_2.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o243
img_2ec1a27617fae637,img_d382e6f75f0a4dd9,dataset_dev/01_opishnyan_ceramics/o243_9.jpg,dataset_dev/01_opishnyan_ceramics/o243_4.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o243
img_2ec1a27617fae637,img_da84406d4e652347,dataset_dev/01_opishnyan_ceramics/o243_9.jpg,dataset_dev/01_opishnyan_ceramics/o243_6.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o243
img_2efd774e9812668b,img_6e70cc1e6e0f672c,dataset_dev/01_opishnyan_ceramics/o276_3.jpg,dataset_dev/01_opishnyan_ceramics/o276_4.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family;perceptual_review,3,1,0.0,01_opishnyan_ceramics/o276
img_2efd774e9812668b,img_bac826aee355e418,dataset_dev/01_opishnyan_ceramics/o276_3.jpg,dataset_dev/01_opishnyan_ceramics/o276_2.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o276
img_2efd774e9812668b,img_c68b13b8eafb0234,dataset_dev/01_opishnyan_ceramics/o276_3.jpg,dataset_dev/01_opishnyan_ceramics/o276_1.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o276
img_2f5f53a11d7668fc,img_d30620ab744e0199,dataset_dev/01_opishnyan_ceramics/o060.jpeg,dataset_test/01_opishnyan_ceramics/o061.jpeg,dataset_dev,dataset_test,01_opishnyan_ceramics,01_opishnyan_ceramics,False,True,perceptual_review,2,4,0.0,
img_2faa6a85b82310fb,img_be0e63c585b42472,dataset_test/01_opishnyan_ceramics/o039_1.jpg,dataset_test/01_opishnyan_ceramics/o039_2.jpg,dataset_test,dataset_test,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o039
img_30123fdbed6354ef,img_5936f11d50e9aac2,dataset_dev/01_opishnyan_ceramics/o289_5.jpg,dataset_dev/01_opishnyan_ceramics/o289_1.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o289
img_30123fdbed6354ef,img_b725e8144022076e,dataset_dev/01_opishnyan_ceramics/o289_5.jpg,dataset_dev/01_opishnyan_ceramics/o289_2.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o289
img_30123fdbed6354ef,img_ee4758e644bde976,dataset_dev/01_opishnyan_ceramics/o289_5.jpg,dataset_dev/01_opishnyan_ceramics/o289_3.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o289
img_30123fdbed6354ef,img_f03bd7d1ba3e578d,dataset_dev/01_opishnyan_ceramics/o289_5.jpg,dataset_dev/01_opishnyan_ceramics/o289_4.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o289
img_315438724c75aa3f,img_53f678d9d61f5682,dataset_dev/01_opishnyan_ceramics/o328_2.jpeg,dataset_dev/01_opishnyan_ceramics/o328_1.jpeg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o328
img_31e421669e3f6a58,img_40c84d6d2bdeeb14,dataset_dev/01_opishnyan_ceramics/o287_1.jpg,dataset_dev/01_opishnyan_ceramics/o287_2.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o287
img_31e421669e3f6a58,img_e132ab402eaccd43,dataset_dev/01_opishnyan_ceramics/o287_1.jpg,dataset_dev/01_opishnyan_ceramics/o287_3.jpg,dataset_dev,dataset_dev,01_opishnyan_ceramics,01_opishnyan_ceramics,True,True,filename_family,,,,01_opishnyan_ceramics/o287
