image_id,relative_path,current_split,ornament_label,file_name,extension,file_size_bytes,content_sha256,readable,image_format,source_mode,width,height,aspect_ratio,exif_orientation,dhash,ahash,filename_family,exact_duplicate_cluster_id,perceptual_review_cluster_id,candidate_object_group_id,quality_flags,read_error,source_group_id,object_group_id,object_type,motif_visibility,provenance,license,label_status,metadata_review_status,notes
img_30644491e86e9490,dataset_dev/02_ornek/kt182.jpg,dataset_dev,02_ornek,kt182.jpg,.jpg,163889,ec70ee2d6240bf98a98e809517bddafa8fa48012fc5971478fa4a38a57f736e9,True,JPEG,RGB,711,675,1.053333,,74e4ced2dacee660,ffc180808080c1e7,02_ornek/kt182,,,candidate_69dd41ae71982231,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_c65f2c51276aefc3,dataset_dev/02_ornek/kt183.jpg,dataset_dev,02_ornek,kt183.jpg,.jpg,232773,c57c6e8015ee379459ef181207e3876d666e9e174bec1da4ee5b8bc510034386,True,JPEG,RGB,1200,675,1.777778,,e4e4470707477454,fbc90c1e1e1e0001,02_ornek/kt183,,,candidate_716050507888d150,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_e9cfc5efecfeacd2,dataset_dev/02_ornek/kt185.jpg,dataset_dev,02_ornek,kt185.jpg,.jpg,125295,3d5f586ba4582b781c8f86056f4f1584961206562791c006cffa5909bcb654ed,True,JPEG,RGB,867,640,1.354688,,79696969ab8e8e8e,c2c3c20000bc3c38,02_ornek/kt185,,,candidate_cc8a707693c77364,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_71c80ca26a7eb0d0,dataset_dev/02_ornek/kt186.JPG,dataset_dev,02_ornek,kt186.JPG,.jpg,166404,83bf5feab9be61a7e553d31c76fc386081ec3dcc80a6d8df239a953183978af0,True,JPEG,RGB,1306,980,1.332653,,3964e4ec68d39323,e3c1c1c1c3e7ffff,02_ornek/kt186,,,candidate_5750f37e3f30cad9,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_d420534d9279d357,dataset_dev/02_ornek/kt187.JPG,dataset_dev,02_ornek,kt187.JPG,.jpg,174619,08843539d5fc2e2e70fa43e95a4eaf6a357e995917dff374ba166df84b3ec251,True,JPEG,RGB,980,1306,0.750383,,f07078d971313333,e7c3c183e3e3e7ff,02_ornek/kt187,,,candidate_835ca2927c2b1220,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_84ccde324261bb4d,dataset_dev/02_ornek/kt189.JPG,dataset_dev,02_ornek,kt189.JPG,.jpg,244013,6f67c26f9626dc7ceb795ad64dbffc1bddb1d31d703caead0d0c525c9d2b6839,True,JPEG,RGB,1095,821,1.333739,,21d49b5b4b9634d3,00011016defce5fe,02_ornek/kt189,,,candidate_aac7946435a2d449,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_3b8d7e3981ac9759,dataset_dev/02_ornek/kt190.JPG,dataset_dev,02_ornek,kt190.JPG,.jpg,148195,d186de84abbb2426df597aefaee198434498417a0959497ec69000e9e129b006,True,JPEG,RGB,1306,980,1.332653,,b9f0d8c878f0330f,e2c181c1c3e3ffff,02_ornek/kt190,,,candidate_ae46d34271bbd0f0,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_4e2f0eb093ebabd5,dataset_dev/02_ornek/kt191.JPG,dataset_dev,02_ornek,kt191.JPG,.jpg,160031,73c08c99b51cc7defd760d3e46c0375fa11c4121b858970c5577edbf849c2a88,True,JPEG,RGB,1306,980,1.332653,,7058e26071737313,c38181c1e7e7e7ff,02_ornek/kt191,,,candidate_b18d96afe76241eb,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_77e18a66f3cef6d5,dataset_dev/02_ornek/kt192.JPG,dataset_dev,02_ornek,kt192.JPG,.jpg,149823,721e3230bb451b843b85076565a2548e55d0ab9daef0e297517bed0903b522d8,True,JPEG,RGB,980,1306,0.750383,,33f373696973733b,00e0e2c3c3e7e7fe,02_ornek/kt192,,,candidate_7f28ef7cf5cd1cce,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_17cfa7924e7419b6,dataset_dev/02_ornek/kt193.JPG,dataset_dev,02_ornek,kt193.JPG,.jpg,393200,5b134c414cdc84fa19006cfe255e392fa317c6ae5b96b153eef5efe5e8f7ddfb,True,JPEG,RGB,1306,980,1.332653,,780e860a0a804409,00183d1f1f1f1f03,02_ornek/kt193,,,candidate_af3602774f042155,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_b4014a2d8f5577fd,dataset_dev/02_ornek/kt195.JPG,dataset_dev,02_ornek,kt195.JPG,.jpg,319052,eba91b24d232319fb6dbeb3c13241674ac64fdb7f612da1c090bce638bec3ad7,True,JPEG,RGB,980,1306,0.750383,,4dce32739332944c,10d860c0f6f5fdfb,02_ornek/kt195,,,candidate_56e85fc747ecdfad,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_e6f4cd56144daefa,dataset_dev/02_ornek/kt198.JPG,dataset_dev,02_ornek,kt198.JPG,.jpg,96154,12074fbe850f31561157f49bd7f6861b3b1c91cb3a8eabc6f18352c9a3345b47,True,JPEG,RGB,980,735,1.333333,,3978eaccdcf0e387,f2c0c181c1c7cfff,02_ornek/kt198,,,candidate_7f234b90691c5ac3,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_f6a05ec7e2c7c91c,dataset_dev/02_ornek/kt199.JPG,dataset_dev,02_ornek,kt199.JPG,.jpg,151344,a75e3fe69957238be5b85f311cd40d58544bba053867a90487968cb67700c642,True,JPEG,RGB,735,980,0.75,,5fd7f1e9f4f43031,00000282e1e1e3ff,02_ornek/kt199,,,candidate_8aca39ba11cde6ac,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_0318154745e8cb75,dataset_dev/02_ornek/kt201.JPG,dataset_dev,02_ornek,kt201.JPG,.jpg,84079,5abbc412f71d5a7deaf1b668cbb93377685078d5aa7e190cf5fb17af1b04fbf8,True,JPEG,RGB,735,980,0.75,,3df9786c79393d1f,00e0c0c1e3e3ffff,02_ornek/kt201,,,candidate_17f18fc2bd9b9fba,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_4d4d24c7af8277da,dataset_dev/02_ornek/kt202.JPG,dataset_dev,02_ornek,kt202.JPG,.jpg,127515,27d4acd99a0a75e728a3c9d4b6c480f0cdcbc7b04947c896fba4df11c3428ec4,True,JPEG,RGB,980,735,1.333333,,1331706949696927,3e6741c2c2d3cfff,02_ornek/kt202,,,candidate_5234786008777300,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_1a233239493b1c99,dataset_dev/02_ornek/kt203.jpg,dataset_dev,02_ornek,kt203.jpg,.jpg,152480,62b14e0d9bbb2f10c5d0d5b656c81d8dfdf37650664c9ab138b02a0943ee0867,True,JPEG,RGB,746,739,1.009472,,71dc9e1e3e9eccf8,c781bc7c7c3881c3,02_ornek/kt203,,,candidate_2ab4f2091d1c7bfe,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_e805b65df0c563eb,dataset_dev/02_ornek/kt204.jpg,dataset_dev,02_ornek,kt204.jpg,.jpg,78672,46313e688c34bb85c7ac50013c734fca3cf7bf388d63be5ea504bd1b8e2e65ce,True,JPEG,RGB,551,554,0.994585,,bb0f3333332b27b4,007c7e667e7e3c00,02_ornek/kt204,,,candidate_f032939bc2918119,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_397c69a03ed4a1bd,dataset_dev/02_ornek/kt205.jpg,dataset_dev,02_ornek,kt205.jpg,.jpg,142585,5d06cf8359aa80d30acdafe1470bae02fbb5d7a6572dab822986d17d89fc7cbe,True,JPEG,RGB,768,1024,0.75,,786879f979697933,c3c3e3e3c3c3e7e7,02_ornek/kt205,,,candidate_abba54777d9d5d42,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_23550994e9750f70,dataset_dev/02_ornek/kt207.jpg,dataset_dev,02_ornek,kt207.jpg,.jpg,148464,230ee4e4de6a43b11ba89d1958746450e99866b4025463820bd409ddfb2208b7,True,JPEG,RGB,1114,391,2.849105,,cccd2555cccccc17,991808188199ffff,02_ornek/kt207,,,candidate_885eeb183f762d5f,extreme_aspect_ratio,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_fe6b3e49914f0918,dataset_dev/02_ornek/kt209.jpg,dataset_dev,02_ornek,kt209.jpg,.jpg,161516,1d722b7836d027e83118aebf575d3f7d9b4957c4273030e541d40728e6015285,True,JPEG,RGB,1299,1252,1.03754,,924a2e2b0b8b2da4,001c3c7e7e3e1800,02_ornek/kt209,,,candidate_a7770b1ba3e29436,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_e61242c1b7b5f31d,dataset_dev/02_ornek/kt211.JPG,dataset_dev,02_ornek,kt211.JPG,.jpg,145930,79915a9f8b7dc558e58d4fa20da9a3e7b638eae1a3dc2285094f9d5c86a36c95,True,JPEG,RGB,742,739,1.00406,,71c8889c8c8ad8f0,e7818100018181e7,02_ornek/kt211,,,candidate_87593cbebf715b29,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_38b6ff0fad2ab39f,dataset_dev/02_ornek/kt212.JPG,dataset_dev,02_ornek,kt212.JPG,.jpg,405064,f279bcf15d27f5da21a45855bcbea74e35cad354c2a3ea2e15d2334023601b45,True,JPEG,RGB,1446,1396,1.035817,,21114d170f4f5525,007e7e7e7e7e7e00,02_ornek/kt212,,,candidate_2f019db0a91a0f35,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_11c200cf25442021,dataset_dev/02_ornek/kt214.JPG,dataset_dev,02_ornek,kt214.JPG,.jpg,269053,187d30bf4f55ae5ec6e0fdeff06e337bf677b69da042c54801395183c1eab679,True,JPEG,RGB,890,864,1.030093,,f1c4b2c4c8e0f071,e7cf87818081c3e7,02_ornek/kt214,,,candidate_bb65df209ebbe733,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_d6f987737bfc7b75,dataset_dev/02_ornek/kt215.jpg,dataset_dev,02_ornek,kt215.jpg,.jpg,205622,669a11e6e68fcb25b93df8b0b96f656ab9bec180ac2adeac0754a7585954d2cf,True,JPEG,RGB,980,811,1.208385,,e8acd4d4e973b3b5,c381b981c3e7e7ef,02_ornek/kt215,,,candidate_a20ea7ccb1645225,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_54b5034f6ee26314,dataset_dev/02_ornek/kt217.JPG,dataset_dev,02_ornek,kt217.JPG,.jpg,568859,222772b97ac3eeca5aca3a3be772e099d5e4a3cef92ae898e30fe26cfe21acd9,True,JPEG,RGB,1514,1077,1.405757,,802fa96b8babadb3,077e5e4e3e0f0087,02_ornek/kt217,,,candidate_7d34745a6a2be3e1,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_de78264718d78149,dataset_dev/02_ornek/kt218.JPG,dataset_dev,02_ornek,kt218.JPG,.jpg,180356,afe440c71120d402bbcaf3033f7ae75d7b261dda538363912b8d4481ce1b07d6,True,JPEG,RGB,957,923,1.036836,,70dcbeae8dbadcf8,e7c18100008081c3,02_ornek/kt218,,,candidate_188c5d53b1f3d914,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_43785bbbe1f4c0f4,dataset_dev/02_ornek/kt219.JPG,dataset_dev,02_ornek,kt219.JPG,.jpg,452492,99471e5f1ac559c41bfd0c098de19db1f4856bed04f5dcc54d4f4e82e45e0f38,True,JPEG,RGB,1366,1355,1.008118,,5d1f2f0f0f0f0b1d,0078787c7c7e7e10,02_ornek/kt219,,,candidate_66aa948ce7ed161a,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_b5b5e71e11e007b3,dataset_dev/02_ornek/kt220.jpg,dataset_dev,02_ornek,kt220.jpg,.jpg,129776,35e94868babfc4581a2587f063d4f07c52750082aa8ec0d90b3dcf52dc110f47,True,JPEG,RGB,1299,1259,1.031771,,4f65334dcd31334b,006866581a266600,02_ornek/kt220,,,candidate_7a03c3e9befa190c,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_ea42815d47048164,dataset_dev/02_ornek/kt221.jpg,dataset_dev,02_ornek,kt221.jpg,.jpg,227003,e0699810b00b94784ff9c2cde30a6d8fc56ad7434bd30ecdf5a8b30cb9dbc800,True,JPEG,RGB,1026,1022,1.003914,,c0242aaaafa2b2d6,8300c1ec3cec8085,02_ornek/kt221,,,candidate_d2d00eaffc149381,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_6b3390168b9ba1e8,dataset_dev/02_ornek/kt222.JPG,dataset_dev,02_ornek,kt222.JPG,.jpg,146311,8e78a02a2ad53ee0b5a07778e78ba17029448ad95d105666aedb4edf83381efd,True,JPEG,RGB,896,835,1.073054,,8e13232b2d8e8cd8,183c7e7e7ebc99c3,02_ornek/kt222,,,candidate_8fc82ac1c06dc4cc,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_ded3b829a94e16d8,dataset_dev/02_ornek/kt223.JPG,dataset_dev,02_ornek,kt223.JPG,.jpg,218475,d236b1e08842cbfee8c3528ab3012e293445ed1ab6098a341c04376d6ebe55a0,True,JPEG,RGB,980,939,1.043663,,71cc96929292c470,e7c181808081c1e7,02_ornek/kt223,,,candidate_3873a578b68f7deb,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_7e4a085f8903beb4,dataset_dev/02_ornek/kt226.jpg,dataset_dev,02_ornek,kt226.jpg,.jpg,190360,9333bac287d220a49da37d4eb11aa0279f020e128ac612f7dbc57f5d904c8996,True,JPEG,RGB,892,894,0.997763,,2b19dc9484d6cc68,0032983c3dbdb900,02_ornek/kt226,,,candidate_6ec49311f36c27fc,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_e43faaacd34b4839,dataset_dev/02_ornek/kt228.jpg,dataset_dev,02_ornek,kt228.jpg,.jpg,330673,fbb534d80bbb7dd25c53fd89a70825c0bd4a64bb05a9a000bedb682b8cb56563,True,JPEG,RGB,1147,1187,0.966302,,074b4f212d4f3d35,1c7e5c2e7adc7a20,02_ornek/kt228,,,candidate_4887de85046896b1,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_48a4679aea15a29d,dataset_dev/02_ornek/kt229.jpg,dataset_dev,02_ornek,kt229.jpg,.jpg,90717,f02e359f717d48092745714da1355a02d055a2b9627f4a2a15e379d9ebce8609,True,JPEG,RGB,648,429,1.51049,,3d54d2d183eb783c,fc4381cfffc0c060,02_ornek/kt229,,,candidate_25597cbb9fa4cd11,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_0a748283e1a87898,dataset_dev/02_ornek/kt230.JPG,dataset_dev,02_ornek,kt230.JPG,.jpg,157600,53479dc932f25ebcdde08f5471a6514b4e06761dd82a4d946f0fc6158c6ad184,True,JPEG,RGB,903,714,1.264706,,a080c4cae0a24000,df0101010105ffff,02_ornek/kt230,,,candidate_710fa75cd3bab8ee,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_2d12685aa747827d,dataset_dev/02_ornek/kt232.jpg,dataset_dev,02_ornek,kt232.jpg,.jpg,100691,34721f602e2ba8ade904014501233501debc1a35ef38f1505f7275f321153efd,True,JPEG,RGB,774,534,1.449438,,374f6c76580d0d0b,0018497dfb3b1f7e,02_ornek/kt232,,,candidate_331e3cb8d3b66b2a,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_438584cb4dfe7d21,dataset_dev/02_ornek/kt234.jpg,dataset_dev,02_ornek,kt234.jpg,.jpg,40766,195c5ab8bff31d8d5e611b8d1e108ef7dd67a260381e671e3d54a08e71ed9342,True,JPEG,RGB,480,360,1.333333,,00543174454d6d2f,000067411b7b7b7e,02_ornek/kt234,,,candidate_8c644723bf7b0fb3,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_1cd041b74aef982c,dataset_dev/02_ornek/kt236.jpg,dataset_dev,02_ornek,kt236.jpg,.jpg,141797,b781d49e4a9f7c3e1c8c32984cd2448c57f595373cb6e473d1030bde3b64d1ff,True,JPEG,RGB,876,540,1.622222,,175469fc4d55d433,6480c2e0d9f381f6,02_ornek/kt236,,,candidate_7cb582549d09b66a,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_f37d79702ff56a41,dataset_dev/02_ornek/kt238.jpg,dataset_dev,02_ornek,kt238.jpg,.jpg,274926,50f5a71126e5bab3a3b20b488304e403e7e62cc6c866c9fb05c8bcc6865fa18b,True,JPEG,RGB,1224,918,1.333333,,da4aadadad8ec484,ffff000000000101,02_ornek/kt238,,,candidate_8c413e85525c35dd,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_794b4a0ad0e01c9b,dataset_dev/02_ornek/kt239.jpg,dataset_dev,02_ornek,kt239.jpg,.jpg,96893,05adb1524dba2f9824f2168f40c5b895f17c68611a378356056232764a5706c4,True,JPEG,RGB,671,525,1.278095,,33296c30b8c46c23,66e3490783c1c806,02_ornek/kt239,,,candidate_9011a85d8f4c2b01,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_5fec64ca92dc8b2e,dataset_dev/02_ornek/kt240.jpg,dataset_dev,02_ornek,kt240.jpg,.jpg,158306,eb0c1d018f7804d5dae92c78917eac5dd434de47419a30ca4e2fbff13bc218eb,True,JPEG,RGB,1037,669,1.550075,,8081929296bf7f7f,0f07000000fffefe,02_ornek/kt240,,,candidate_0672b2f7f0f81410,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_9bf00fb20f62911f,dataset_dev/02_ornek/kt244.jpg,dataset_dev,02_ornek,kt244.jpg,.jpg,255722,69d38878dc1f820353f8ccee414da8fc7f2c13474f3eea840621c0ec4d232271,True,JPEG,RGB,747,1248,0.598558,,9cb3b396b1b2d2d2,bf00a681e383a5c5,02_ornek/kt244,,,candidate_d08b28ca6bce99e3,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_f2bce664ad7718a2,dataset_dev/02_ornek/kt246.jpg,dataset_dev,02_ornek,kt246.jpg,.jpg,785196,dbb71420e975844b3dce2d2a608ff2ae04bb03f9f850e1c1534e7b752f699948,True,JPEG,RGB,2048,1446,1.416321,,c542dcccda49cacc,ffff80110000bfff,02_ornek/kt246,,,candidate_3d29729839c2185b,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_8b1e2f99117f4ae1,dataset_dev/02_ornek/kt248.jpg,dataset_dev,02_ornek,kt248.jpg,.jpg,237112,84e1d3936290b053246b11afcc36a1b356a503542501c14a00823bb9c353f4e4,True,JPEG,RGB,1458,536,2.720149,,c0b09484c4f2a0a0,ff8381818181efff,02_ornek/kt248,,,candidate_4c262baaa13f999f,extreme_aspect_ratio,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_90b7a0ec8998b70a,dataset_dev/02_ornek/kt249.jpg,dataset_dev,02_ornek,kt249.jpg,.jpg,152809,cfbafe4dba995dbde9e6dda92b9853aa4d4985b5f66908991117917b4fe92985,True,JPEG,RGB,936,702,1.333333,,71c496717186cc66,0000ffee7ebd0040,02_ornek/kt249,,,candidate_61829b8df0ce0faf,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_815ffb692b09d084,dataset_dev/02_ornek/kt250.JPG,dataset_dev,02_ornek,kt250.JPG,.jpg,383181,686a67f1314e9ec1a70ea345589ba6c1c03b150ad5d563e04a9a4692d86144c3,True,JPEG,RGB,1254,1200,1.045,,aaaa9ec6a8aa9c9a,80818189f7e1ffff,02_ornek/kt250,,,candidate_fa87c5d3fe07609e,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_faeb5e3e6118abfb,dataset_dev/02_ornek/kt251.jpg,dataset_dev,02_ornek,kt251.jpg,.jpg,176023,4424142b1d340d318257fb13c250f83ac6e9c5a6049528fc1d1ab8818e5dfed6,True,JPEG,RGB,936,702,1.333333,,b34c296969696db3,e7db6243c3c34be7,02_ornek/kt251,,,candidate_d8240978778e0b32,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_510043a27423f7cb,dataset_dev/02_ornek/kt252.jpg,dataset_dev,02_ornek,kt252.jpg,.jpg,421511,a0a1fe24472dde7c5796a0cb95212f66f769359048b40c5969835f1c35df869d,True,JPEG,RGB,900,1200,0.75,,aaa292a28888a0a0,8181818181818787,02_ornek/kt252,,,candidate_182d514c6c67bf14,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_299f89f647ac3b3f,dataset_dev/02_ornek/kt254.jpg,dataset_dev,02_ornek,kt254.jpg,.jpg,266232,4b76ff3da20bdba6b034d92ba39e2f1782f5c8e278222a3b8159b59091d088fc,True,JPEG,RGB,900,1200,0.75,,c4d4c8c4d4c8c9d9,8181c38383c3c383,02_ornek/kt254,,,candidate_8f3d6f258bb32ea0,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_2f209b67ac531264,dataset_dev/02_ornek/kt255.jpg,dataset_dev,02_ornek,kt255.jpg,.jpg,178489,f828a3d761cdbd9eebdc07fc0e23b40ed4ec3f982cd909f41bea4449e2657ab7,True,JPEG,RGB,900,1200,0.75,,c4d4f4e0e0696969,c3c1c3c3c3c3c3c3,02_ornek/kt255,,,candidate_f3353dff2a0a01bc,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_63fefe7d5c34e09c,dataset_dev/02_ornek/kt256.jpg,dataset_dev,02_ornek,kt256.jpg,.jpg,42519,acd9fb8dc25b8d6533803ea55e6d025c57e880fe52f187d3cfa6a1c308f283db,True,JPEG,RGB,301,357,0.843137,,c8694b4f4d59092b,017a7c7e58437e00,02_ornek/kt256,,,candidate_7dcb4c4eb4511483,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_cb5f99c4a8cf58d3,dataset_dev/02_ornek/kt257.jpg,dataset_dev,02_ornek,kt257.jpg,.jpg,93683,92dfa94f980429cb23c7119f687381c38390368f379adf3c0e040f6ffa7e4a4f,True,JPEG,RGB,586,847,0.691854,,2334f52786ccccf6,0000837cbc9899ed,02_ornek/kt257,,,candidate_6214646e5aed8415,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_993f4c2051ba7cfa,dataset_dev/02_ornek/kt259.jpg,dataset_dev,02_ornek,kt259.jpg,.jpg,146625,568145276084934c46dac25258d64b2f9a75fe62874fab0930ca1391ae7e539c,True,JPEG,RGB,960,720,1.333333,,133164d484a65933,f6e7c3838909537e,02_ornek/kt259,,,candidate_1077cc6d11ff3a1e,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_f9f14d9fea8bf3d2,dataset_dev/02_ornek/kt261.jpg,dataset_dev,02_ornek,kt261.jpg,.jpg,139250,cd56aa8a61a802168344e19e55f4dcb0d902fcd44bebb5a3ddd8b03737761cd6,True,JPEG,RGB,606,960,0.63125,,0551714549615107,000243cfdf677e1e,02_ornek/kt261,,,candidate_0f2e603f38993104,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_e919edefdf83f01a,dataset_dev/02_ornek/kt263.JPG,dataset_dev,02_ornek,kt263.JPG,.jpg,450916,e6988c11d76cc7483c47c150d7e1a4096b37964e95c208b420e2455459f99df3,True,JPEG,RGB,1584,891,1.777778,,f6e4a4342c9cf2f6,e18101797981ffff,02_ornek/kt263,,,candidate_920000ac2e1d3771,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_bcb3ee509f03e05a,dataset_dev/02_ornek/kt264.jpg,dataset_dev,02_ornek,kt264.jpg,.jpg,109630,82dcf7954ce123c41a6cc2e1bc1c9d981b53addacab294981c76f6b4ce9b2293,True,JPEG,RGB,720,960,0.75,,7955555555557133,40c2c0e6e6f7fe06,02_ornek/kt264,,,candidate_200052effcf5dc75,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_0c3caa4d2a12b406,dataset_dev/02_ornek/kt265.jpg,dataset_dev,02_ornek,kt265.jpg,.jpg,109588,7f4191bf28b5cf2d7743ac25d72f0e8003c04f64dc732f679417b7b746c15e27,True,JPEG,RGB,688,617,1.115073,,2c2eaeaaaaae9696,ff1808018999bdb5,02_ornek/kt265,,,candidate_6dc05949ba026c2f,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_ac9a21da78693913,dataset_dev/02_ornek/kt266.jpg,dataset_dev,02_ornek,kt266.jpg,.jpg,184789,08b60998739f7f266e08008bcaf110e510f761e2b9149cd0f5e6e528990fe9ba,True,JPEG,RGB,960,638,1.504702,,766656766656464e,ecc941edcc5d0d50,02_ornek/kt266,,,candidate_d7c9327882cfb4d8,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
img_6c30f0bf7d03c33c,dataset_dev/02_ornek/kt269.jpg,dataset_dev,02_ornek,kt269.jpg,.jpg,185318,ab164e4297d7e3b49333b7ead8c0f6ce617c745bf0c0192c849f5fe3bff186ba,True,JPEG,RGB,960,720,1.333333,,0e0f2b2b2b2b2b0f,183c3c3c7e7e7e38,02_ornek/kt269,,,candidate_4dbd5a42a267edcb,ok,,unreviewed,unreviewed,unreviewed,unreviewed,unknown,unknown,provided_folder_label,needs_manual_review,
