image_id,relative_path,ornament_label,old_split,file_name,content_sha256,width,height,quality_flags,candidate_object_group_id,manual_review_status,confirmed_object_group_id,confirmed_source_group_id,presemantic_split_group_id,semantic_split_group_id,global_source_cohort_id,source_atomic_cohort_ids,pre_source_cohort_split_group_id,source_atomic_split_group_id,split_group_id,semantic_review_component_ids,semantic_review_decision,semantic_merge_component_ids,semantic_merge_group_ids,semantic_merge_relationships,semantic_similarity_audit_fingerprint_sha256,semantic_adjudication_file_sha256,global_source_inventory_projection_fingerprint_sha256,global_source_cohort_file_sha256,object_type,motif_visibility,label_status,training_use,inclusion_status,exclusion_reason,production_split,cv_fold,split_version,split_seed
img_4acec48e98c96b9d,dataset_dev/01_opishnyan_ceramics/o267_2.jpg,01_opishnyan_ceramics,dataset_dev,o267_2.jpg,b83f29bb9464305c6151ced643e0fe949489e2ba5e66533febc092a727e51ac2,1440,960,ok,candidate_ac10449aff532367,complete,obj_manual_099,src_manual_099,src_manual_099,src_manual_099,src_global_opn_roundmark_catalog,src_global_opn_roundmark_catalog,src_manual_099,srcgrp_b30951e6e0850d05,srcgrp_b30951e6e0850d05,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,figurine_or_sculpture,clear,correct,keep_related_view,included,,train,0,step02_source_atomic_v3,20260719
img_69ce860e75bebdfa,dataset_dev/01_opishnyan_ceramics/o268_1.jpg,01_opishnyan_ceramics,dataset_dev,o268_1.jpg,3ff2d3271b22d0794e2b9169e2fc8f6785be4af82ecef61736cac3fb71c60c15,1440,960,ok,candidate_68dbe1d68f8581d8,complete,obj_manual_065,src_manual_065,src_manual_065,src_manual_065,src_global_opn_roundmark_catalog,src_global_opn_roundmark_catalog,src_manual_065,srcgrp_b30951e6e0850d05,srcgrp_b30951e6e0850d05,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,figurine_or_sculpture,clear,correct,keep_primary,included,,train,0,step02_source_atomic_v3,20260719
img_6e605b49f3c48ced,dataset_dev/01_opishnyan_ceramics/o268_2.jpg,01_opishnyan_ceramics,dataset_dev,o268_2.jpg,f35c1956a10da450bda0775fa8895ad7a0b50ce74122f12be8f0a7e01be39eb8,1440,960,ok,candidate_68dbe1d68f8581d8,complete,obj_manual_065,src_manual_065,src_manual_065,src_manual_065,src_global_opn_roundmark_catalog,src_global_opn_roundmark_catalog,src_manual_065,srcgrp_b30951e6e0850d05,srcgrp_b30951e6e0850d05,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,figurine_or_sculpture,clear,correct,keep_related_view,included,,train,0,step02_source_atomic_v3,20260719
img_1a0d183cb8c5aded,dataset_dev/01_opishnyan_ceramics/o269_1.jpg,01_opishnyan_ceramics,dataset_dev,o269_1.jpg,b9a2c2a0b995da93347f2e5d1bb49640e68c17dae93a4395ff12be2409d2d1b5,1440,960,ok,candidate_fa815e2ac06c7dd5,complete,obj_manual_142,src_manual_142,src_manual_142,src_manual_142,src_global_opn_roundmark_catalog,src_global_opn_roundmark_catalog,src_manual_142,srcgrp_b30951e6e0850d05,srcgrp_b30951e6e0850d05,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,figurine_or_sculpture,clear,correct,keep_primary,included,,train,0,step02_source_atomic_v3,20260719
img_7c2c910fab25cee0,dataset_dev/01_opishnyan_ceramics/o269_2.jpg,01_opishnyan_ceramics,dataset_dev,o269_2.jpg,abdfe4805cc6e7416cf94d5c93646964508e69ef11de65ef4fd7a3a286d1b244,1440,960,ok,candidate_fa815e2ac06c7dd5,complete,obj_manual_142,src_manual_142,src_manual_142,src_manual_142,src_global_opn_roundmark_catalog,src_global_opn_roundmark_catalog,src_manual_142,srcgrp_b30951e6e0850d05,srcgrp_b30951e6e0850d05,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,figurine_or_sculpture,clear,correct,keep_related_view,included,,train,0,step02_source_atomic_v3,20260719
img_ec1906b378d9dd37,dataset_dev/01_opishnyan_ceramics/o270_1.jpg,01_opishnyan_ceramics,dataset_dev,o270_1.jpg,8539e8d57a3f22d77222ce5231308af4f42baadd44e56c96b53e337097f34bb8,1440,960,ok,candidate_18d1633ea58540f9,complete,obj_manual_033,src_manual_033,src_manual_033,src_manual_033,src_global_opn_roundmark_catalog,src_global_opn_roundmark_catalog,src_manual_033,srcgrp_b30951e6e0850d05,srcgrp_b30951e6e0850d05,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,figurine_or_sculpture,clear,correct,keep_primary,included,,train,0,step02_source_atomic_v3,20260719
img_8c888f2bdb442f31,dataset_dev/01_opishnyan_ceramics/o270_2.jpg,01_opishnyan_ceramics,dataset_dev,o270_2.jpg,d48494bd7779b84087a2d62dad695745a434a5ec6ec7d9b9146016bd022f99a3,1440,960,ok,candidate_18d1633ea58540f9,complete,obj_manual_033,src_manual_033,src_manual_033,src_manual_033,src_global_opn_roundmark_catalog,src_global_opn_roundmark_catalog,src_manual_033,srcgrp_b30951e6e0850d05,srcgrp_b30951e6e0850d05,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,figurine_or_sculpture,clear,correct,keep_related_view,included,,train,0,step02_source_atomic_v3,20260719
img_06c5563fba349e83,dataset_dev/01_opishnyan_ceramics/o270_3.jpg,01_opishnyan_ceramics,dataset_dev,o270_3.jpg,01250a6369dcfa3f6206c8cc7b52d1740ceda661769f9f9b7f7c1112df3c2d76,1440,960,ok,candidate_18d1633ea58540f9,complete,obj_manual_033,src_manual_033,src_manual_033,src_manual_033,src_global_opn_roundmark_catalog,src_global_opn_roundmark_catalog,src_manual_033,srcgrp_b30951e6e0850d05,srcgrp_b30951e6e0850d05,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,figurine_or_sculpture,clear,correct,keep_related_view,included,,train,0,step02_source_atomic_v3,20260719
img_5e07f8c226080cb2,dataset_dev/01_opishnyan_ceramics/o271_1.jpg,01_opishnyan_ceramics,dataset_dev,o271_1.jpg,a1eafb3081cbaf44c735599a490b0232b7d21e7d282f5d394b03a2180c229a31,1280,853,ok,candidate_897dd5c9624ce928,complete,obj_manual_086,src_manual_086,src_manual_086,src_manual_086,src_global_opn_roundmark_catalog,src_global_opn_roundmark_catalog,src_manual_086,srcgrp_b30951e6e0850d05,srcgrp_b30951e6e0850d05,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,figurine_or_sculpture,clear,correct,keep_primary,included,,train,0,step02_source_atomic_v3,20260719
img_c00eab243e48431e,dataset_dev/01_opishnyan_ceramics/o271_2.jpg,01_opishnyan_ceramics,dataset_dev,o271_2.jpg,64ffe4e75cad095b1e6df18f46de510ac7032d0f439b5451e4a45f38cf49ad0c,1280,853,ok,candidate_897dd5c9624ce928,complete,obj_manual_086,src_manual_086,src_manual_086,src_manual_086,src_global_opn_roundmark_catalog,src_global_opn_roundmark_catalog,src_manual_086,srcgrp_b30951e6e0850d05,srcgrp_b30951e6e0850d05,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,figurine_or_sculpture,clear,correct,keep_related_view,included,,train,0,step02_source_atomic_v3,20260719
img_380bccfc3701715d,dataset_dev/01_opishnyan_ceramics/o272.jpg,01_opishnyan_ceramics,dataset_dev,o272.jpg,23c223b01d4c01aead9a9a4fc1a12c6f167b5eced2790e905b8a9305f80ab7bb,1440,960,ok,candidate_9a2ce8d881f126ed,complete,obj_manual_094_a,,obj_manual_094_a,semgrp_c3bc2ece9d463796,src_global_opn_roundmark_catalog,src_global_opn_roundmark_catalog,semgrp_c3bc2ece9d463796,srcgrp_b30951e6e0850d05,srcgrp_b30951e6e0850d05,simcomp_c253c2cb6ed96911,same_source_distinct_objects,simcomp_c253c2cb6ed96911,simcomp_c253c2cb6ed96911_g01,same_source,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,cup_or_mug,clear,correct,keep_primary,included,,train,0,step02_source_atomic_v3,20260719
img_ac33dd3db98a540d,dataset_dev/01_opishnyan_ceramics/o273.jpg,01_opishnyan_ceramics,dataset_dev,o273.jpg,4532b132465af507032709457a4f0e9478ce4733fe61454a86f141438f68bba8,1440,960,ok,candidate_9a2ce8d881f126ed,complete,obj_manual_094_b,,obj_manual_094_b,semgrp_c3bc2ece9d463796,src_global_opn_roundmark_catalog,src_global_opn_roundmark_catalog,semgrp_c3bc2ece9d463796,srcgrp_b30951e6e0850d05,srcgrp_b30951e6e0850d05,simcomp_c253c2cb6ed96911,same_source_distinct_objects,simcomp_c253c2cb6ed96911,simcomp_c253c2cb6ed96911_g01,same_source,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,cup_or_mug,clear,correct,keep_primary,included,,train,0,step02_source_atomic_v3,20260719
img_6cb591ecd70a8a1a,dataset_dev/01_opishnyan_ceramics/o275_1.jpg,01_opishnyan_ceramics,dataset_dev,o275_1.jpg,7212f5a54ab2afb0d1987f81f36dc958216a84995ce8ba681d05fb7bfd1a1d60,1440,960,ok,candidate_86d9ca13519c5f6d,complete,obj_manual_082,src_manual_082,src_manual_082,src_manual_082,src_global_opn_roundmark_catalog,src_global_opn_roundmark_catalog,src_manual_082,srcgrp_b30951e6e0850d05,srcgrp_b30951e6e0850d05,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,figurine_or_sculpture,clear,correct,keep_primary,included,,train,0,step02_source_atomic_v3,20260719
img_6c5d025af71a5b4a,dataset_dev/01_opishnyan_ceramics/o275_2.jpg,01_opishnyan_ceramics,dataset_dev,o275_2.jpg,3e8c2f8cd807bdf84e477fefdd74ebde5568ca344ba60af9f50e9e659537e0f2,1440,960,ok,candidate_86d9ca13519c5f6d,complete,obj_manual_082,src_manual_082,src_manual_082,src_manual_082,src_global_opn_roundmark_catalog,src_global_opn_roundmark_catalog,src_manual_082,srcgrp_b30951e6e0850d05,srcgrp_b30951e6e0850d05,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,figurine_or_sculpture,clear,correct,keep_related_view,included,,train,0,step02_source_atomic_v3,20260719
img_70ace851c0eea7de,dataset_dev/01_opishnyan_ceramics/o277_1.jpg,01_opishnyan_ceramics,dataset_dev,o277_1.jpg,d56ae6db04273566899409a761fba996851944358565e5080264a42741dfbda7,1280,853,ok,candidate_f67eb63b5966b872,complete,obj_manual_141,src_manual_141,src_manual_141,semgrp_8f39da777fbe7d0a,src_global_opn_roundmark_catalog,src_global_opn_roundmark_catalog,semgrp_8f39da777fbe7d0a,srcgrp_b30951e6e0850d05,srcgrp_b30951e6e0850d05,simcomp_4fe0871246121e18,same_physical_object,simcomp_4fe0871246121e18|simcomp_8ba409b1e6ce29f2,simcomp_4fe0871246121e18_g01|simcomp_8ba409b1e6ce29f2_g01,same_physical_object,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,vase_jug_or_vessel,clear,correct,keep_primary,included,,train,0,step02_source_atomic_v3,20260719
img_4501eafafbe8ace5,dataset_dev/01_opishnyan_ceramics/o277_2.jpg,01_opishnyan_ceramics,dataset_dev,o277_2.jpg,725f591dc893238b10ff052a84dcf8bfd7af4d74496c8024d122fab8b5852bc0,1280,853,ok,candidate_f67eb63b5966b872,complete,obj_manual_141,src_manual_141,src_manual_141,semgrp_8f39da777fbe7d0a,src_global_opn_roundmark_catalog,src_global_opn_roundmark_catalog,semgrp_8f39da777fbe7d0a,srcgrp_b30951e6e0850d05,srcgrp_b30951e6e0850d05,simcomp_8ba409b1e6ce29f2,same_physical_object,simcomp_4fe0871246121e18|simcomp_8ba409b1e6ce29f2,simcomp_4fe0871246121e18_g01|simcomp_8ba409b1e6ce29f2_g01,same_physical_object,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,vase_jug_or_vessel,clear,correct,keep_related_view,included,,train,0,step02_source_atomic_v3,20260719
img_e7fbbd29e7795674,dataset_dev/01_opishnyan_ceramics/o278.jpg,01_opishnyan_ceramics,dataset_dev,o278.jpg,74b4770c4ede6f5a7326e622e2a8eaf3a1f6b932eddf4cd4e9b7836bb124d682,1280,853,ok,candidate_5241b002d77151b5,complete,obj_manual_056_a,,obj_manual_056_a,semgrp_405df3f63a8cb2be,src_global_opn_roundmark_catalog,src_global_opn_roundmark_catalog,semgrp_405df3f63a8cb2be,srcgrp_b30951e6e0850d05,srcgrp_b30951e6e0850d05,simcomp_f56c7f554f88ec35,same_source_distinct_objects,simcomp_f56c7f554f88ec35,simcomp_f56c7f554f88ec35_g01,same_source,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,plate_or_bowl,clear,correct,keep_primary,included,,train,0,step02_source_atomic_v3,20260719
img_572c2f01a7795729,dataset_dev/01_opishnyan_ceramics/o279.jpg,01_opishnyan_ceramics,dataset_dev,o279.jpg,609d3674662cace078db5fddd265e36dc98354358ed6c6a5dd66605e91645fd0,1280,853,ok,candidate_5241b002d77151b5,complete,obj_manual_056_b,,obj_manual_056_b,semgrp_405df3f63a8cb2be,src_global_opn_roundmark_catalog,src_global_opn_roundmark_catalog,semgrp_405df3f63a8cb2be,srcgrp_b30951e6e0850d05,srcgrp_b30951e6e0850d05,simcomp_f56c7f554f88ec35,same_source_distinct_objects,simcomp_f56c7f554f88ec35,simcomp_f56c7f554f88ec35_g01,same_source,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,plate_or_bowl,clear,correct,keep_primary,included,,train,0,step02_source_atomic_v3,20260719
img_c1b2a52932d538fe,dataset_dev/01_opishnyan_ceramics/o281.jpg,01_opishnyan_ceramics,dataset_dev,o281.jpg,253f5046ec0b3f1da5dde9083121327b8866051e29a52939df7253f725818b0f,1280,853,ok,candidate_5241b002d77151b5,complete,obj_manual_056_c,,obj_manual_056_c,obj_manual_056_c,src_global_opn_roundmark_catalog,src_global_opn_roundmark_catalog,obj_manual_056_c,srcgrp_b30951e6e0850d05,srcgrp_b30951e6e0850d05,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,plate_or_bowl,clear,correct,keep_primary,included,,train,0,step02_source_atomic_v3,20260719
img_4b4819eb3477e515,dataset_dev/01_opishnyan_ceramics/o282_1.jpg,01_opishnyan_ceramics,dataset_dev,o282_1.jpg,e36495877f5ae1b88b5b106297a6b608d02e7db3134910103f8328b1a5a39d83,1440,960,ok,candidate_9632286bcb35e38c,complete,obj_manual_091,src_manual_091,src_manual_091,src_manual_091,src_global_opn_roundmark_catalog,src_global_opn_roundmark_catalog,src_manual_091,srcgrp_b30951e6e0850d05,srcgrp_b30951e6e0850d05,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,other,clear,correct,keep_primary,included,,train,0,step02_source_atomic_v3,20260719
img_1bda9aa0c6417235,dataset_dev/01_opishnyan_ceramics/o282_2.jpg,01_opishnyan_ceramics,dataset_dev,o282_2.jpg,856c96366d801d593f9cf899e8c710cfda1501e0a6138fd5a1e156851646957c,1440,960,ok,candidate_9632286bcb35e38c,complete,obj_manual_091,src_manual_091,src_manual_091,src_manual_091,src_global_opn_roundmark_catalog,src_global_opn_roundmark_catalog,src_manual_091,srcgrp_b30951e6e0850d05,srcgrp_b30951e6e0850d05,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,other,clear,correct,keep_related_view,included,,train,0,step02_source_atomic_v3,20260719
img_aa242586187f5fbe,dataset_dev/01_opishnyan_ceramics/o285.jpeg,01_opishnyan_ceramics,dataset_dev,o285.jpeg,3fdb65038302aa547bdf2306bdd88ab7b850bdd3f8aafe5e722aee7b93ac322f,1280,853,ok,candidate_1f84534e3461322d,complete,obj_manual_004_a,,obj_manual_004_a,semgrp_f96c7fa0af8680e9,src_global_opn_roundmark_catalog,src_global_opn_roundmark_catalog,semgrp_f96c7fa0af8680e9,srcgrp_b30951e6e0850d05,srcgrp_b30951e6e0850d05,simcomp_f8e69f6767930319,same_source_distinct_objects,simcomp_f8e69f6767930319,simcomp_f8e69f6767930319_g01,same_source,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,other,clear,correct,keep_primary,included,,train,0,step02_source_atomic_v3,20260719
img_31e421669e3f6a58,dataset_dev/01_opishnyan_ceramics/o287_1.jpg,01_opishnyan_ceramics,dataset_dev,o287_1.jpg,ef310211f823a5b7f1af47d085e90b29f3e25eee89b8256218fff583b47ec3f4,1280,853,ok,candidate_8fa5762260949e5a,complete,obj_manual_010,src_manual_010,src_manual_010,src_manual_010,src_global_opn_roundmark_catalog,src_global_opn_roundmark_catalog,src_manual_010,srcgrp_b30951e6e0850d05,srcgrp_b30951e6e0850d05,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,figurine_or_sculpture,clear,correct,keep_primary,included,,train,0,step02_source_atomic_v3,20260719
img_40c84d6d2bdeeb14,dataset_dev/01_opishnyan_ceramics/o287_2.jpg,01_opishnyan_ceramics,dataset_dev,o287_2.jpg,6d056641d1283d2c9a6fb3fc84f14b003d87432fa00ffa72864d071154f41097,1280,853,ok,candidate_8fa5762260949e5a,complete,obj_manual_010,src_manual_010,src_manual_010,src_manual_010,src_global_opn_roundmark_catalog,src_global_opn_roundmark_catalog,src_manual_010,srcgrp_b30951e6e0850d05,srcgrp_b30951e6e0850d05,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,figurine_or_sculpture,clear,correct,keep_related_view,included,,train,0,step02_source_atomic_v3,20260719
img_e132ab402eaccd43,dataset_dev/01_opishnyan_ceramics/o287_3.jpg,01_opishnyan_ceramics,dataset_dev,o287_3.jpg,46bf4d69c89ecad0311466ccab7489bb40904c99d9afd6601ab7f2fffa5a6826,1280,853,ok,candidate_8fa5762260949e5a,complete,obj_manual_010,src_manual_010,src_manual_010,src_manual_010,src_global_opn_roundmark_catalog,src_global_opn_roundmark_catalog,src_manual_010,srcgrp_b30951e6e0850d05,srcgrp_b30951e6e0850d05,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,figurine_or_sculpture,clear,correct,keep_related_view,included,,train,0,step02_source_atomic_v3,20260719
img_f542281929b8c4b2,dataset_dev/01_opishnyan_ceramics/o288_1.jpg,01_opishnyan_ceramics,dataset_dev,o288_1.jpg,fd294295d904d98a62a4353296931620ceb89686901e02626f4f837e1e2c92bd,1280,853,ok,candidate_852dd23b0fc1f8c0,complete,obj_manual_079_a,src_manual_079,src_manual_079,src_manual_079,src_global_opn_roundmark_catalog,src_global_opn_roundmark_catalog,src_manual_079,srcgrp_b30951e6e0850d05,srcgrp_b30951e6e0850d05,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,figurine_or_sculpture,clear,correct,keep_primary,included,,train,0,step02_source_atomic_v3,20260719
img_0be04087eef43e7c,dataset_dev/01_opishnyan_ceramics/o288_2.jpg,01_opishnyan_ceramics,dataset_dev,o288_2.jpg,f88f458ef94413fc3cb5bc511f660e7f93ea98e1b5960d8b90dd6704ea74a856,1280,853,ok,candidate_852dd23b0fc1f8c0,complete,obj_manual_079_a,src_manual_079,src_manual_079,src_manual_079,src_global_opn_roundmark_catalog,src_global_opn_roundmark_catalog,src_manual_079,srcgrp_b30951e6e0850d05,srcgrp_b30951e6e0850d05,,,,,,9cdaaa669450148bc93e3f7e7eb0172c77cca98a5c78e3e4ba68b6ef18fbf748,dc3a312bb0716260a3bbb0f04d20cc90aa9e1e144d3bac7288ab2123d8fed338,bc90b6022b2f8bb6183e7d6f9cb73ab1908900077c70ad5ca4ea9355b01c81aa,01476014ee037c7a8fbdf5ea9d1c7f8649b6472b9adf476d7b8296df8392a550,figurine_or_sculpture,clear,correct,keep_related_view,included,,train,0,step02_source_atomic_v3,20260719
