cohort_id,cohort_size,ornament_label,relationship,image_id,relative_path,file_name,source_rule,semantic_split_group_id,current_production_split,current_cv_fold,evidence,notes
src_global_kos_black_museum_cards,9,05_kosiv_ceramics,same_acquisition_source,img_42b1e353786f5e53,dataset_dev/05_kosiv_ceramics/k018.jpg,k018.jpg,first filename integer 15-23,obj_single_42b1e353786f5e53,test,,"Objects share the same black museum-card layout, Ukrainian caption typography, and lower-right institutional emblem.",The visible card template is a strong source cue.
src_global_kos_black_museum_cards,9,05_kosiv_ceramics,same_acquisition_source,img_4642a89e6e7238df,dataset_test/05_kosiv_ceramics/k021.jpg,k021.jpg,first filename integer 15-23,obj_single_4642a89e6e7238df,test,,"Objects share the same black museum-card layout, Ukrainian caption typography, and lower-right institutional emblem.",The visible card template is a strong source cue.
src_global_kos_black_museum_cards,9,05_kosiv_ceramics,same_acquisition_source,img_91012e4f9bd129bf,dataset_dev/05_kosiv_ceramics/k016.jpg,k016.jpg,first filename integer 15-23,obj_single_91012e4f9bd129bf,test,,"Objects share the same black museum-card layout, Ukrainian caption typography, and lower-right institutional emblem.",The visible card template is a strong source cue.
src_global_kos_black_museum_cards,9,05_kosiv_ceramics,same_acquisition_source,img_aae21f6090e88653,dataset_dev/05_kosiv_ceramics/k019.jpg,k019.jpg,first filename integer 15-23,obj_single_aae21f6090e88653,test,,"Objects share the same black museum-card layout, Ukrainian caption typography, and lower-right institutional emblem.",The visible card template is a strong source cue.
src_global_kos_black_museum_cards,9,05_kosiv_ceramics,same_acquisition_source,img_dec51799e8b0731d,dataset_dev/05_kosiv_ceramics/k015.jpg,k015.jpg,first filename integer 15-23,obj_single_dec51799e8b0731d,test,,"Objects share the same black museum-card layout, Ukrainian caption typography, and lower-right institutional emblem.",The visible card template is a strong source cue.
src_global_kos_black_museum_cards,9,05_kosiv_ceramics,same_acquisition_source,img_e38df38591279c8f,dataset_dev/05_kosiv_ceramics/k023.jpg,k023.jpg,first filename integer 15-23,obj_single_e38df38591279c8f,test,,"Objects share the same black museum-card layout, Ukrainian caption typography, and lower-right institutional emblem.",The visible card template is a strong source cue.
src_global_kos_black_museum_cards,9,05_kosiv_ceramics,same_acquisition_source,img_e62307b7821dce1e,dataset_dev/05_kosiv_ceramics/k022.jpg,k022.jpg,first filename integer 15-23,obj_single_e62307b7821dce1e,test,,"Objects share the same black museum-card layout, Ukrainian caption typography, and lower-right institutional emblem.",The visible card template is a strong source cue.
src_global_kos_huclia_watermark,6,05_kosiv_ceramics,same_acquisition_source,img_03b5715718c2c557,dataset_test/05_kosiv_ceramics/k357.jpg,k357.jpg,first filename integer 354-359,obj_single_03b5715718c2c557,train,3,"The records share HUCLIA.INFO branding and one museum documentation source, including repeated display-case context.",Same website/institution source is explicit.
src_global_kos_huclia_watermark,6,05_kosiv_ceramics,same_acquisition_source,img_27e5a8e5c679e3e8,dataset_dev/05_kosiv_ceramics/k356.jpg,k356.jpg,first filename integer 354-359,obj_single_27e5a8e5c679e3e8,train,3,"The records share HUCLIA.INFO branding and one museum documentation source, including repeated display-case context.",Same website/institution source is explicit.
src_global_kos_huclia_watermark,6,05_kosiv_ceramics,same_acquisition_source,img_a07ac3c295ebf731,dataset_dev/05_kosiv_ceramics/k355.jpg,k355.jpg,first filename integer 354-359,obj_single_a07ac3c295ebf731,train,3,"The records share HUCLIA.INFO branding and one museum documentation source, including repeated display-case context.",Same website/institution source is explicit.
src_global_kos_huclia_watermark,6,05_kosiv_ceramics,same_acquisition_source,img_c0afa7e699efe4d2,dataset_test/05_kosiv_ceramics/k358.jpg,k358.jpg,first filename integer 354-359,obj_single_c0afa7e699efe4d2,train,3,"The records share HUCLIA.INFO branding and one museum documentation source, including repeated display-case context.",Same website/institution source is explicit.
src_global_kos_huclia_watermark,6,05_kosiv_ceramics,same_acquisition_source,img_d37a4c5484b60c3b,dataset_test/05_kosiv_ceramics/k359.jpg,k359.jpg,first filename integer 354-359,obj_single_d37a4c5484b60c3b,train,3,"The records share HUCLIA.INFO branding and one museum documentation source, including repeated display-case context.",Same website/institution source is explicit.
src_global_kos_huclia_watermark,6,05_kosiv_ceramics,same_acquisition_source,img_e06c9dcb9bfdf427,dataset_dev/05_kosiv_ceramics/k354.jpg,k354.jpg,first filename integer 354-359,obj_single_e06c9dcb9bfdf427,train,3,"The records share HUCLIA.INFO branding and one museum documentation source, including repeated display-case context.",Same website/institution source is explicit.
src_global_kos_lowres_dark_archive,11,05_kosiv_ceramics,same_acquisition_source,img_0d573454cf0f5602,dataset_dev/05_kosiv_ceramics/k072.jpg,k072.jpg,first filename integer 72-83,obj_single_0d573454cf0f5602,test,,"A contiguous low-resolution archive batch uses near-black catalog backgrounds, matching tiny image dimensions, and consistent object framing.","Source identity is unknown, but the acquisition/export signature is distinctive."
src_global_kos_lowres_dark_archive,11,05_kosiv_ceramics,same_acquisition_source,img_13716ffd3907124f,dataset_dev/05_kosiv_ceramics/k076.jpg,k076.jpg,first filename integer 72-83,obj_single_13716ffd3907124f,test,,"A contiguous low-resolution archive batch uses near-black catalog backgrounds, matching tiny image dimensions, and consistent object framing.","Source identity is unknown, but the acquisition/export signature is distinctive."
src_global_kos_lowres_dark_archive,11,05_kosiv_ceramics,same_acquisition_source,img_34ac411e666adfa8,dataset_dev/05_kosiv_ceramics/k073.jpg,k073.jpg,first filename integer 72-83,obj_single_34ac411e666adfa8,test,,"A contiguous low-resolution archive batch uses near-black catalog backgrounds, matching tiny image dimensions, and consistent object framing.","Source identity is unknown, but the acquisition/export signature is distinctive."
src_global_kos_lowres_dark_archive,11,05_kosiv_ceramics,same_acquisition_source,img_4f7ab04eca46fb0e,dataset_dev/05_kosiv_ceramics/k078.jpg,k078.jpg,first filename integer 72-83,obj_single_4f7ab04eca46fb0e,test,,"A contiguous low-resolution archive batch uses near-black catalog backgrounds, matching tiny image dimensions, and consistent object framing.","Source identity is unknown, but the acquisition/export signature is distinctive."
src_global_kos_lowres_dark_archive,11,05_kosiv_ceramics,same_acquisition_source,img_4fcee56fe5b3df25,dataset_dev/05_kosiv_ceramics/k077.jpg,k077.jpg,first filename integer 72-83,obj_single_4fcee56fe5b3df25,test,,"A contiguous low-resolution archive batch uses near-black catalog backgrounds, matching tiny image dimensions, and consistent object framing.","Source identity is unknown, but the acquisition/export signature is distinctive."
src_global_kos_lowres_dark_archive,11,05_kosiv_ceramics,same_acquisition_source,img_8f64497ed2ac66b1,dataset_dev/05_kosiv_ceramics/k082.jpg,k082.jpg,first filename integer 72-83,obj_single_8f64497ed2ac66b1,test,,"A contiguous low-resolution archive batch uses near-black catalog backgrounds, matching tiny image dimensions, and consistent object framing.","Source identity is unknown, but the acquisition/export signature is distinctive."
src_global_kos_lowres_dark_archive,11,05_kosiv_ceramics,same_acquisition_source,img_90ae8b2bac2f38b2,dataset_test/05_kosiv_ceramics/k083.jpg,k083.jpg,first filename integer 72-83,obj_single_90ae8b2bac2f38b2,test,,"A contiguous low-resolution archive batch uses near-black catalog backgrounds, matching tiny image dimensions, and consistent object framing.","Source identity is unknown, but the acquisition/export signature is distinctive."
src_global_kos_lowres_dark_archive,11,05_kosiv_ceramics,same_acquisition_source,img_97b4f3eec2595cc6,dataset_dev/05_kosiv_ceramics/k079.jpg,k079.jpg,first filename integer 72-83,obj_single_97b4f3eec2595cc6,test,,"A contiguous low-resolution archive batch uses near-black catalog backgrounds, matching tiny image dimensions, and consistent object framing.","Source identity is unknown, but the acquisition/export signature is distinctive."
src_global_kos_lowres_dark_archive,11,05_kosiv_ceramics,same_acquisition_source,img_a3d18c80582c1092,dataset_test/05_kosiv_ceramics/k080.jpg,k080.jpg,first filename integer 72-83,obj_single_a3d18c80582c1092,test,,"A contiguous low-resolution archive batch uses near-black catalog backgrounds, matching tiny image dimensions, and consistent object framing.","Source identity is unknown, but the acquisition/export signature is distinctive."
src_global_kos_lowres_dark_archive,11,05_kosiv_ceramics,same_acquisition_source,img_bcdfed5a30346032,dataset_dev/05_kosiv_ceramics/k081.jpg,k081.jpg,first filename integer 72-83,obj_single_bcdfed5a30346032,test,,"A contiguous low-resolution archive batch uses near-black catalog backgrounds, matching tiny image dimensions, and consistent object framing.","Source identity is unknown, but the acquisition/export signature is distinctive."
src_global_kos_lowres_dark_archive,11,05_kosiv_ceramics,same_acquisition_source,img_dc26276174d5d58b,dataset_dev/05_kosiv_ceramics/k074.jpg,k074.jpg,first filename integer 72-83,semgrp_74959e7e3406c143,test,,"A contiguous low-resolution archive batch uses near-black catalog backgrounds, matching tiny image dimensions, and consistent object framing.","Source identity is unknown, but the acquisition/export signature is distinctive."
src_global_kos_museum_emblem,5,05_kosiv_ceramics,same_acquisition_source,img_2d495cb1f213684b,dataset_dev/05_kosiv_ceramics/k270.jpg,k270.jpg,first filename integer 269-275,obj_single_2d495cb1f213684b,train,3,"All available records share the same maroon museum-card treatment, caption label, and white lower-right emblem.",Missing filename integers are absent from the included inventory and are not implied members.
src_global_kos_museum_emblem,5,05_kosiv_ceramics,same_acquisition_source,img_42212af9b25cba1f,dataset_dev/05_kosiv_ceramics/k269.jpg,k269.jpg,first filename integer 269-275,obj_single_42212af9b25cba1f,train,3,"All available records share the same maroon museum-card treatment, caption label, and white lower-right emblem.",Missing filename integers are absent from the included inventory and are not implied members.
src_global_kos_museum_emblem,5,05_kosiv_ceramics,same_acquisition_source,img_4f1e5d684d9e7cdd,dataset_dev/05_kosiv_ceramics/k273.jpg,k273.jpg,first filename integer 269-275,obj_single_4f1e5d684d9e7cdd,train,3,"All available records share the same maroon museum-card treatment, caption label, and white lower-right emblem.",Missing filename integers are absent from the included inventory and are not implied members.
src_global_kos_museum_emblem,5,05_kosiv_ceramics,same_acquisition_source,img_502c4e1635f141bc,dataset_dev/05_kosiv_ceramics/k274.jpg,k274.jpg,first filename integer 269-275,obj_single_502c4e1635f141bc,train,3,"All available records share the same maroon museum-card treatment, caption label, and white lower-right emblem.",Missing filename integers are absent from the included inventory and are not implied members.
src_global_kos_museum_emblem,5,05_kosiv_ceramics,same_acquisition_source,img_7f86d7deee44bbcb,dataset_dev/05_kosiv_ceramics/k275.jpg,k275.jpg,first filename integer 269-275,obj_single_7f86d7deee44bbcb,train,3,"All available records share the same maroon museum-card treatment, caption label, and white lower-right emblem.",Missing filename integers are absent from the included inventory and are not implied members.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_0623d1ee007f4068,dataset_dev/05_kosiv_ceramics/k141.jpg,k141.jpg,first filename integer 112-145,src_manual_028,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_0981fd7f2981c975,dataset_test/05_kosiv_ceramics/k135.jpg,k135.jpg,first filename integer 112-145,obj_single_0981fd7f2981c975,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_0fe4ba71b279bafc,dataset_test/05_kosiv_ceramics/k134.jpg,k134.jpg,first filename integer 112-145,obj_single_0fe4ba71b279bafc,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_1e90aaa3887ab748,dataset_dev/05_kosiv_ceramics/k122.jpg,k122.jpg,first filename integer 112-145,obj_single_1e90aaa3887ab748,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_25f94da74dd407b5,dataset_test/05_kosiv_ceramics/k120.jpg,k120.jpg,first filename integer 112-145,obj_single_25f94da74dd407b5,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_2853369d6000739a,dataset_dev/05_kosiv_ceramics/k131.jpg,k131.jpg,first filename integer 112-145,obj_single_2853369d6000739a,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_30e0120f2321a97d,dataset_test/05_kosiv_ceramics/k132.jpg,k132.jpg,first filename integer 112-145,obj_single_30e0120f2321a97d,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_42dec41bb3317e37,dataset_dev/05_kosiv_ceramics/k142.jpg,k142.jpg,first filename integer 112-145,obj_single_42dec41bb3317e37,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_437249b3b1b93865,dataset_test/05_kosiv_ceramics/k125.jpg,k125.jpg,first filename integer 112-145,obj_single_437249b3b1b93865,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_4f08057950ffd1b7,dataset_dev/05_kosiv_ceramics/k117.jpg,k117.jpg,first filename integer 112-145,obj_single_4f08057950ffd1b7,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_4fe6086408d177b4,dataset_dev/05_kosiv_ceramics/k130.jpg,k130.jpg,first filename integer 112-145,obj_single_4fe6086408d177b4,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_512b36ff6c02dcc7,dataset_dev/05_kosiv_ceramics/k141_2.jpg,k141_2.jpg,first filename integer 112-145,src_manual_028,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_5c60a19b27523d9c,dataset_test/05_kosiv_ceramics/k121.jpg,k121.jpg,first filename integer 112-145,obj_single_5c60a19b27523d9c,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_71ff3b366d86745e,dataset_dev/05_kosiv_ceramics/k113.jpg,k113.jpg,first filename integer 112-145,obj_single_71ff3b366d86745e,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_724a918a39510f78,dataset_test/05_kosiv_ceramics/k118.jpg,k118.jpg,first filename integer 112-145,obj_single_724a918a39510f78,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_74c91a247a26e86d,dataset_dev/05_kosiv_ceramics/k129.jpg,k129.jpg,first filename integer 112-145,obj_single_74c91a247a26e86d,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_77df05fa9daee73e,dataset_test/05_kosiv_ceramics/k127.jpg,k127.jpg,first filename integer 112-145,obj_single_77df05fa9daee73e,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_7a415fc2d015b865,dataset_test/05_kosiv_ceramics/k136.jpg,k136.jpg,first filename integer 112-145,obj_single_7a415fc2d015b865,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_828ca24d503b4c1a,dataset_test/05_kosiv_ceramics/k124.jpg,k124.jpg,first filename integer 112-145,obj_single_828ca24d503b4c1a,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_91e58782100da155,dataset_dev/05_kosiv_ceramics/k115.jpg,k115.jpg,first filename integer 112-145,obj_single_91e58782100da155,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_ac4c362dd261668f,dataset_test/05_kosiv_ceramics/k137.jpg,k137.jpg,first filename integer 112-145,obj_single_ac4c362dd261668f,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_b82adfb962683d8b,dataset_test/05_kosiv_ceramics/k133.jpg,k133.jpg,first filename integer 112-145,obj_single_b82adfb962683d8b,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_b9293afbb5ef460e,dataset_dev/05_kosiv_ceramics/k116.jpg,k116.jpg,first filename integer 112-145,obj_single_b9293afbb5ef460e,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_c69bc6c3351f2e47,dataset_test/05_kosiv_ceramics/k123.jpg,k123.jpg,first filename integer 112-145,obj_single_c69bc6c3351f2e47,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_c74f8cfce0764042,dataset_test/05_kosiv_ceramics/k139.jpg,k139.jpg,first filename integer 112-145,obj_single_c74f8cfce0764042,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_d620ca13b4c8e976,dataset_test/05_kosiv_ceramics/k128.jpg,k128.jpg,first filename integer 112-145,obj_single_d620ca13b4c8e976,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_d629d8c8e707a2b0,dataset_test/05_kosiv_ceramics/k140.jpg,k140.jpg,first filename integer 112-145,obj_single_d629d8c8e707a2b0,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_d844d38726fe3ce8,dataset_dev/05_kosiv_ceramics/k112.jpg,k112.jpg,first filename integer 112-145,obj_single_d844d38726fe3ce8,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_e01ecc58555f737a,dataset_test/05_kosiv_ceramics/k119.jpg,k119.jpg,first filename integer 112-145,obj_single_e01ecc58555f737a,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_e03221a4a4eb6dbe,dataset_test/05_kosiv_ceramics/k138.jpg,k138.jpg,first filename integer 112-145,obj_single_e03221a4a4eb6dbe,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_e3811d29abaee48f,dataset_dev/05_kosiv_ceramics/k114.jpg,k114.jpg,first filename integer 112-145,obj_single_e3811d29abaee48f,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_seller_wood_watermark,32,05_kosiv_ceramics,same_acquisition_source,img_f545d666dfb666e6,dataset_test/05_kosiv_ceramics/k126.jpg,k126.jpg,first filename integer 112-145,obj_single_f545d666dfb666e6,test,,"A seller/catalog batch repeatedly uses the same warm wooden surfaces, shop interior, product staging, and kosivceramics.com branding.",Varied scenes remain linked by explicit site branding and recurring inventory context.
src_global_kos_shop_camera_series,23,05_kosiv_ceramics,same_acquisition_source,img_1f3486ba26633e08,dataset_test/05_kosiv_ceramics/k166.jpg,k166.jpg,first filename integer 148-170,obj_single_1f3486ba26633e08,validation,4,"One shop or workshop visit shares the same interior, vendor, displays, color rendering, and a dominant 1920x1282 camera family.","The relationship is same acquisition session, not same physical object."
src_global_kos_shop_camera_series,23,05_kosiv_ceramics,same_acquisition_source,img_20dcec7f5102c585,dataset_test/05_kosiv_ceramics/k154.jpg,k154.jpg,first filename integer 148-170,obj_single_20dcec7f5102c585,validation,4,"One shop or workshop visit shares the same interior, vendor, displays, color rendering, and a dominant 1920x1282 camera family.","The relationship is same acquisition session, not same physical object."
src_global_kos_shop_camera_series,23,05_kosiv_ceramics,same_acquisition_source,img_269d00339df856ae,dataset_test/05_kosiv_ceramics/k169.jpg,k169.jpg,first filename integer 148-170,obj_single_269d00339df856ae,validation,4,"One shop or workshop visit shares the same interior, vendor, displays, color rendering, and a dominant 1920x1282 camera family.","The relationship is same acquisition session, not same physical object."
src_global_kos_shop_camera_series,23,05_kosiv_ceramics,same_acquisition_source,img_3a265a633dc99ef7,dataset_test/05_kosiv_ceramics/k156.jpg,k156.jpg,first filename integer 148-170,obj_single_3a265a633dc99ef7,validation,4,"One shop or workshop visit shares the same interior, vendor, displays, color rendering, and a dominant 1920x1282 camera family.","The relationship is same acquisition session, not same physical object."
src_global_kos_shop_camera_series,23,05_kosiv_ceramics,same_acquisition_source,img_3a2e716dba0ac3ae,dataset_dev/05_kosiv_ceramics/k149.jpg,k149.jpg,first filename integer 148-170,obj_single_3a2e716dba0ac3ae,validation,4,"One shop or workshop visit shares the same interior, vendor, displays, color rendering, and a dominant 1920x1282 camera family.","The relationship is same acquisition session, not same physical object."
src_global_kos_shop_camera_series,23,05_kosiv_ceramics,same_acquisition_source,img_3c2c657b67cd141e,dataset_test/05_kosiv_ceramics/k168.jpg,k168.jpg,first filename integer 148-170,semgrp_862e16260325227b,validation,4,"One shop or workshop visit shares the same interior, vendor, displays, color rendering, and a dominant 1920x1282 camera family.","The relationship is same acquisition session, not same physical object."
src_global_kos_shop_camera_series,23,05_kosiv_ceramics,same_acquisition_source,img_3d892fc243d7f9f8,dataset_test/05_kosiv_ceramics/k167.jpg,k167.jpg,first filename integer 148-170,obj_single_3d892fc243d7f9f8,validation,4,"One shop or workshop visit shares the same interior, vendor, displays, color rendering, and a dominant 1920x1282 camera family.","The relationship is same acquisition session, not same physical object."
src_global_kos_shop_camera_series,23,05_kosiv_ceramics,same_acquisition_source,img_4e3a243306ff927f,dataset_test/05_kosiv_ceramics/k155.jpg,k155.jpg,first filename integer 148-170,obj_single_4e3a243306ff927f,validation,4,"One shop or workshop visit shares the same interior, vendor, displays, color rendering, and a dominant 1920x1282 camera family.","The relationship is same acquisition session, not same physical object."
src_global_kos_shop_camera_series,23,05_kosiv_ceramics,same_acquisition_source,img_5d6c87612fcb3062,dataset_test/05_kosiv_ceramics/k148.jpg,k148.jpg,first filename integer 148-170,obj_single_5d6c87612fcb3062,validation,4,"One shop or workshop visit shares the same interior, vendor, displays, color rendering, and a dominant 1920x1282 camera family.","The relationship is same acquisition session, not same physical object."
src_global_kos_shop_camera_series,23,05_kosiv_ceramics,same_acquisition_source,img_5dcd9a0e95cf7c89,dataset_test/05_kosiv_ceramics/k163.jpg,k163.jpg,first filename integer 148-170,obj_single_5dcd9a0e95cf7c89,validation,4,"One shop or workshop visit shares the same interior, vendor, displays, color rendering, and a dominant 1920x1282 camera family.","The relationship is same acquisition session, not same physical object."
src_global_kos_shop_camera_series,23,05_kosiv_ceramics,same_acquisition_source,img_7f8a922470a69e7e,dataset_test/05_kosiv_ceramics/k153.jpg,k153.jpg,first filename integer 148-170,obj_single_7f8a922470a69e7e,validation,4,"One shop or workshop visit shares the same interior, vendor, displays, color rendering, and a dominant 1920x1282 camera family.","The relationship is same acquisition session, not same physical object."
src_global_kos_shop_camera_series,23,05_kosiv_ceramics,same_acquisition_source,img_86185bda3778c7a5,dataset_dev/05_kosiv_ceramics/k165.jpg,k165.jpg,first filename integer 148-170,obj_single_86185bda3778c7a5,validation,4,"One shop or workshop visit shares the same interior, vendor, displays, color rendering, and a dominant 1920x1282 camera family.","The relationship is same acquisition session, not same physical object."
src_global_kos_shop_camera_series,23,05_kosiv_ceramics,same_acquisition_source,img_9bddb217195e1edd,dataset_test/05_kosiv_ceramics/k160.jpg,k160.jpg,first filename integer 148-170,semgrp_862e16260325227b,validation,4,"One shop or workshop visit shares the same interior, vendor, displays, color rendering, and a dominant 1920x1282 camera family.","The relationship is same acquisition session, not same physical object."
src_global_kos_shop_camera_series,23,05_kosiv_ceramics,same_acquisition_source,img_aae41be814cbb150,dataset_test/05_kosiv_ceramics/k152.jpg,k152.jpg,first filename integer 148-170,obj_single_aae41be814cbb150,validation,4,"One shop or workshop visit shares the same interior, vendor, displays, color rendering, and a dominant 1920x1282 camera family.","The relationship is same acquisition session, not same physical object."
